Date,Open,High,Low,Close,Volume,polarity_mean
2021-05-04,14687.25,14723.40039,14461.5,14496.5,503400.0,0.3543411095937093
2021-05-05,14604.15039,14637.90039,14506.59961,14617.84961,455900.0,0.0
2021-05-06,14668.34961,14743.90039,14611.5,14724.7998,467800.0,0.918905943632126
2021-05-07,14816.84961,14863.0498,14765.5,14823.15039,488000.0,0.0
2021-05-10,14928.25,14966.90039,14892.5,14942.34961,522000.0,0.0
2021-05-11,14789.7002,14900.0,14771.40039,14850.75,647400.0,0.0
2021-05-12,14823.5498,14824.0498,14649.7002,14696.5,643800.0,0.0
2021-05-14,14749.40039,14749.65039,14591.90039,14677.7998,620700.0,0.0
2021-05-17,14756.25,14938.0,14725.34961,14923.15039,546400.0,0.4912182241678238
2021-05-18,15067.2002,15137.25,15043.7002,15108.09961,583900.0,0.0
2021-05-19,15058.59961,15133.40039,15008.84961,15030.15039,569100.0,0.0
2021-05-20,15042.59961,15069.7998,14884.90039,14906.0498,480300.0,0.0
2021-05-21,14987.7998,15190.0,14985.84961,15175.2998,572900.0,0.6175558380782604
2021-05-24,15211.34961,15256.25,15145.4502,15197.7002,579800.0,0.0
2021-05-25,15291.75,15293.84961,15163.40039,15208.4502,441500.0,0.9277333617210388
2021-05-26,15257.0498,15319.90039,15194.9502,15301.4502,384000.0,0.9350734651088716
2021-05-27,15323.9502,15384.5498,15272.5,15337.84961,0.0,0.0
2021-05-28,15421.2002,15469.65039,15394.75,15435.65039,468100.0,0.0
2021-05-31,15437.75,15606.34961,15374.0,15582.7998,436000.0,0.936854600906372
2021-06-01,15629.65039,15660.75,15528.2998,15574.84961,409600.0,0.0
2021-06-02,15520.34961,15597.4502,15459.84961,15576.2002,428600.0,0.5181409306824207
2021-06-03,15655.5498,15705.09961,15611.0,15690.34961,410200.0,0.0
2021-06-04,15712.5,15733.59961,15622.34961,15670.25,414200.0,0.4166436791419983
2021-06-07,15725.09961,15773.4502,15678.09961,15751.65039,394000.0,-0.0507097318768501
2021-06-08,15773.90039,15778.7998,15680.0,15740.09961,378200.0,0.0500935055315494
2021-06-09,15766.2998,15800.4502,15566.90039,15635.34961,457900.0,0.0
2021-06-10,15692.09961,15751.25,15648.5,15737.75,298300.0,0.0
2021-06-11,15796.4502,15835.5498,15749.7998,15799.34961,363000.0,0.0
2021-06-14,15791.40039,15823.0498,15606.5,15811.84961,392900.0,-0.9649059176445008
2021-06-15,15866.9502,15901.59961,15842.40039,15869.25,323300.0,0.0
2021-06-16,15847.5,15880.84961,15742.59961,15767.5498,340200.0,0.0
2021-06-17,15648.2998,15769.34961,15616.75,15691.40039,357600.0,0.0
2021-06-18,15756.5,15761.5,15450.90039,15683.34961,640800.0,0.0
2021-06-21,15525.84961,15765.15039,15505.65039,15746.5,351500.0,0.0
2021-06-22,15840.5,15895.75,15752.09961,15772.75,322200.0,0.0
2021-06-23,15862.7998,15862.9502,15673.9502,15686.9502,287500.0,0.0586301647126674
2021-06-24,15737.2998,15821.40039,15702.7002,15790.4502,316700.0,0.9351370930671692
2021-06-25,15839.34961,15870.7998,15772.2998,15860.34961,314600.0,0.1026964485645294
2021-06-28,15915.34961,15915.65039,15792.15039,15814.7002,255100.0,0.5044931670029958
2021-06-29,15807.5,15835.90039,15724.0498,15748.4502,360300.0,0.0581813007593154
2021-06-30,15776.90039,15839.09961,15708.75,15721.5,262400.0,0.2453313246369361
2021-07-01,15755.0498,15755.5498,15667.0498,15680.0,224900.0,0.0
2021-07-02,15705.84961,15738.34961,15635.9502,15722.2002,254800.0,0.0
2021-07-05,15793.40039,15845.9502,15762.0498,15834.34961,207000.0,0.0
2021-07-06,15813.75,15914.2002,15801.0,15818.25,391400.0,0.0
2021-07-07,15819.59961,15893.5498,15779.7002,15879.65039,329300.0,0.0
2021-07-08,15855.40039,15885.75,15682.90039,15727.90039,307900.0,0.4243456516414881
2021-07-09,15688.25,15730.84961,15632.75,15689.7998,243200.0,0.3240709106127421
2021-07-12,15766.7998,15789.2002,15644.75,15692.59961,216300.0,0.0635099826114518
2021-07-13,15794.0,15820.7998,15744.59961,15812.34961,246700.0,0.0728427370389301
2021-07-14,15808.7002,15877.34961,15764.2002,15853.9502,0.0,0.930339217185974
2021-07-15,15872.15039,15952.34961,15855.0,15924.2002,284900.0,0.6598968096077442
2021-07-16,15958.34961,15962.25,15882.59961,15923.40039,276300.0,0.0
2021-07-19,15754.5,15836.90039,15707.5,15752.40039,242100.0,0.0
2021-07-20,15703.9502,15728.4502,15578.5498,15632.09961,274300.0,0.0
2021-07-22,15736.59961,15834.7998,15726.40039,15824.0498,265300.0,0.2831020429730415
2021-07-23,15856.7998,15899.7998,15768.40039,15856.0498,294100.0,0.5463666468858719
2021-07-26,15849.2998,15893.34961,15797.0,15824.4502,267100.0,0.0712166925271352
2021-07-27,15860.5,15881.5498,15701.0,15746.4502,311000.0,0.9333563297986984
2021-07-28,15761.5498,15767.5,15513.4502,15709.40039,318600.0,-0.0860339552164077
2021-07-29,15762.7002,15817.34961,15737.7998,15778.4502,401600.0,0.2100301136573155
2021-07-30,15800.59961,15862.7998,15744.84961,15763.0498,400000.0,-0.1926999986171722
2021-08-02,15874.90039,15892.90039,15834.65039,15885.15039,244800.0,0.5715531125664711
2021-08-03,15951.5498,16146.90039,15914.34961,16130.75,341300.0,-0.9641952514648438
2021-08-04,16195.25,16290.2002,16176.15039,16258.7998,427300.0,0.1382819712162017
2021-08-05,16288.9502,16349.4502,16210.2998,16294.59961,418200.0,0.8104344606399536
2021-08-06,16304.40039,16336.75,16223.2998,16238.2002,320100.0,0.5377200543880463
2021-08-09,16281.34961,16320.75,16179.0498,16258.25,240500.0,-0.9647526741027832
2021-08-10,16274.7998,16359.25,16202.25,16280.09961,288000.0,0.2706762254238128
2021-08-11,16327.2998,16338.75,16162.5498,16282.25,277900.0,0.9341888427734376
2021-08-12,16303.65039,16375.5,16286.90039,16364.40039,280200.0,-0.3305033644040425
2021-08-13,16385.69922,16543.59961,16376.2998,16529.09961,321900.0,0.2094723403453827
2021-08-16,16518.40039,16589.40039,16480.75,16563.05078,254000.0,0.0
2021-08-17,16545.25,16628.55078,16495.40039,16614.59961,297400.0,0.0520001202821731
2021-08-18,16691.94922,16701.84961,16535.84961,16568.84961,251800.0,0.0
2021-08-20,16382.5,16509.55078,16376.0498,16450.5,350800.0,-0.2866477693120639
2021-08-23,16592.25,16592.5,16395.69922,16496.44922,275600.0,-0.2782013850907485
2021-08-24,16561.40039,16647.09961,16495.30078,16624.59961,275400.0,-0.9048221111297609
2021-08-25,16654.0,16712.44922,16617.5,16634.65039,265900.0,0.9009267489115396
2021-08-26,16627.94922,16683.69922,16603.40039,16636.90039,253500.0,-0.0532098710536956
2021-08-27,16642.55078,16722.05078,16565.59961,16705.19922,217400.0,0.3689239919185638
2021-08-30,16775.84961,16951.5,16764.84961,16931.05078,283500.0,0.6828247308731079
2021-08-31,16947.5,17153.5,16915.84961,17132.19922,464400.0,0.2845081153015296
2021-09-01,17185.59961,17225.75,17055.05078,17076.25,301900.0,-0.3333110213279724
2021-09-02,17095.40039,17245.5,17059.69922,17234.15039,242400.0,0.3376298248767852
2021-09-03,17262.44922,17340.09961,17212.19922,17323.59961,261400.0,0.1701827496290207
2021-09-06,17399.34961,17429.55078,17345.55078,17377.80078,228000.0,0.4304793414970239
2021-09-07,17401.55078,17436.5,17287.0,17362.09961,243400.0,0.4465548197428385
2021-09-08,17375.75,17383.40039,17254.19922,17353.5,252700.0,0.9311919212341307
2021-09-09,17312.84961,17379.65039,17302.69922,17369.25,241500.0,0.8115555842717489
2021-09-13,17363.55078,17378.34961,17269.15039,17355.30078,241100.0,0.0
2021-09-14,17420.34961,17438.55078,17367.05078,17380.0,230400.0,-0.8537836670875549
2021-09-15,17387.65039,17532.69922,17386.90039,17519.44922,388200.0,0.9274035692214966
2021-09-16,17539.19922,17644.59961,17510.44922,17629.5,503300.0,-0.1062580198049545
2021-09-17,17709.65039,17792.94922,17537.65039,17585.15039,508300.0,0.0
2021-09-20,17443.84961,17622.75,17361.80078,17396.90039,339100.0,0.9004943072795868
2021-09-21,17450.5,17578.34961,17326.09961,17562.0,363600.0,0.0
2021-09-22,17580.90039,17610.44922,17524.0,17546.65039,295200.0,0.7661229968070984
2021-09-23,17670.84961,17843.90039,17646.55078,17822.94922,320500.0,0.8260972797870636
2021-09-24,17897.44922,17947.65039,17819.40039,17853.19922,360100.0,0.6949318647384644
2021-09-27,17932.19922,17943.5,17802.90039,17855.09961,295700.0,0.123138852417469
2021-09-28,17906.44922,17912.84961,17576.09961,17748.59961,398000.0,0.0
2021-09-29,17657.94922,17781.75,17608.15039,17711.30078,562200.0,0.6982950369517008
2021-09-30,17718.90039,17742.15039,17585.34961,17618.15039,378600.0,0.824548602104187
2021-10-01,17531.90039,17557.15039,17452.90039,17532.05078,305800.0,0.3936486393213271
2021-10-04,17615.55078,17750.90039,17581.34961,17691.25,295800.0,-0.0157952103763818
2021-10-05,17661.34961,17833.44922,17640.90039,17822.30078,427000.0,0.9086887637774148
2021-10-06,17861.5,17884.59961,17613.15039,17646.0,395800.0,0.1995408535003661
2021-10-07,17810.55078,17857.55078,17763.80078,17790.34961,419900.0,0.3551847537358601
2021-10-08,17886.84961,17941.84961,17840.34961,17895.19922,324100.0,-0.1126022589289479
2021-10-11,17867.55078,18041.94922,17839.09961,17945.94922,375800.0,0.3834249248107274
2021-10-12,17915.80078,18008.65039,17864.94922,17991.94922,355600.0,0.3477073110640049
2021-10-13,18097.84961,18197.80078,18050.75,18161.75,506700.0,0.4887486614286899
2021-10-14,18272.84961,18350.75,18248.69922,18338.55078,538700.0,0.6922488185492429
2021-10-18,18500.09961,18543.15039,18445.30078,18477.05078,469900.0,0.4983260380950841
2021-10-19,18602.34961,18604.44922,18377.69922,18418.75,368200.0,0.6361982184979651
2021-10-20,18439.90039,18458.30078,18209.34961,18266.59961,371300.0,0.4358109997378455
2021-10-21,18382.69922,18384.19922,18048.0,18178.09961,365900.0,0.04808829848965
2021-10-22,18230.69922,18314.25,18034.34961,18114.90039,324700.0,-0.0258584320545195
2021-10-25,18229.5,18241.40039,17968.5,18125.40039,418700.0,-0.2061740791218148
2021-10-26,18154.5,18310.44922,18099.30078,18268.40039,341400.0,0.3014895056302731
2021-10-27,18295.84961,18342.05078,18167.90039,18210.94922,335200.0,0.511518337896892
2021-10-28,18187.65039,18190.69922,17799.44922,17857.25,374200.0,0.7396940221389134
2021-10-29,17833.05078,17915.84961,17613.09961,17671.65039,336500.0,0.6806338503956795
2021-11-01,17783.15039,17954.09961,17697.09961,17929.65039,281200.0,-0.1063853998978932
2021-11-02,17970.90039,18012.25,17847.59961,17888.94922,296400.0,0.4668746367096901
2021-11-03,17947.94922,17988.75,17757.94922,17829.19922,331000.0,0.1133231270042332
2021-11-04,17935.05078,17947.55078,17900.59961,17916.80078,48500.0,0.0
2021-11-08,18040.19922,18087.80078,17836.09961,18068.55078,338900.0,-0.1919372156262397
2021-11-09,18084.34961,18112.59961,17983.05078,18044.25,270200.0,0.167034912854433
2021-11-10,17973.44922,18061.25,17915.0,18017.19922,261400.0,-0.8568065762519836
2021-11-11,17967.44922,17971.34961,17798.19922,17873.59961,232100.0,0.7586325506369272
2021-11-12,17977.59961,18123.0,17905.90039,18102.75,249100.0,0.4545008275243971
2021-11-15,18140.94922,18210.15039,18071.30078,18109.44922,280400.0,0.4814294576644897
2021-11-16,18127.05078,18132.65039,17958.80078,17999.19922,267400.0,0.0
2021-11-17,17939.34961,18022.65039,17879.25,17898.65039,295700.0,0.3234885931015014
2021-11-18,17890.55078,17945.59961,17688.5,17764.80078,278400.0,0.1789860526720682
2021-11-22,17796.25,17805.25,17280.44922,17416.55078,356400.0,0.8896320581436157
2021-11-23,17281.75,17553.69922,17216.09961,17503.34961,308800.0,0.5351175814867019
2021-11-24,17550.05078,17600.59961,17354.0,17415.05078,298100.0,0.2788127462069194
2021-11-25,17417.30078,17564.34961,17351.69922,17536.25,255900.0,0.3231832981109619
2021-11-26,17338.75,17355.40039,16985.69922,17026.44922,356300.0,0.0
2021-11-29,17055.80078,17160.69922,16782.40039,17053.94922,348900.0,0.9251115322113036
2021-11-30,17051.15039,17324.65039,16931.40039,16983.19922,498000.0,-0.025001972913742
2021-12-01,17104.40039,17213.05078,17064.25,17166.90039,295500.0,0.176395571231842
2021-12-02,17183.19922,17420.34961,17149.30078,17401.65039,279900.0,0.4661228060722351
2021-12-03,17424.90039,17489.80078,17180.80078,17196.69922,292500.0,0.0
2021-12-06,17209.05078,17216.75,16891.69922,16912.25,231700.0,0.7814125120639801
2021-12-07,17044.09961,17251.65039,16987.75,17176.69922,254100.0,0.9269444346427916
2021-12-08,17315.25,17484.59961,17308.94922,17469.75,257800.0,0.0
2021-12-09,17524.40039,17543.25,17379.59961,17516.84961,237200.0,0.7378082647919655
2021-12-10,17476.05078,17534.34961,17405.25,17511.30078,204500.0,0.8050052026907603
2021-12-13,17619.09961,17639.5,17355.94922,17368.25,256600.0,0.3184518069028854
2021-12-14,17283.19922,17376.19922,17225.80078,17324.90039,271000.0,0.5083567053079605
2021-12-15,17323.65039,17351.19922,17192.19922,17221.40039,215000.0,0.4576926007866859
2021-12-16,17373.0,17379.34961,17184.94922,17248.40039,219500.0,0.8878707885742188
2021-12-17,17276.0,17298.15039,16966.44922,16985.19922,354600.0,0.8753883466124535
2021-12-20,16824.25,16840.09961,16410.19922,16614.19922,330600.0,0.4757866859436035
2021-12-21,16773.15039,16936.40039,16688.25,16770.84961,241000.0,0.6594456930955251
2021-12-22,16865.55078,16971.0,16819.5,16955.44922,207900.0,0.5054303159316381
2021-12-23,17066.80078,17118.65039,17015.55078,17072.59961,197000.0,0.8709621429443359
2021-12-24,17149.5,17155.59961,16909.59961,17003.75,182600.0,0.3623394668102264
2021-12-27,16937.75,17112.05078,16833.19922,17086.25,144800.0,0.9406859874725342
2021-12-28,17177.59961,17250.25,17161.15039,17233.25,176000.0,0.6836396853129069
2021-12-29,17220.09961,17285.94922,17176.65039,17213.59961,161700.0,0.0
2021-12-30,17201.44922,17264.05078,17146.34961,17203.94922,320800.0,0.0
2021-12-31,17244.5,17400.80078,17238.5,17354.05078,167000.0,0.0
2022-01-03,17387.15039,17646.65039,17383.30078,17625.69922,200500.0,0.0
2022-01-04,17681.40039,17827.59961,17593.55078,17805.25,247400.0,0.0
2022-01-05,17820.09961,17944.69922,17748.84961,17925.25,251500.0,0.0
2022-01-06,17768.5,17797.94922,17655.55078,17745.90039,236500.0,0.0
2022-01-07,17797.59961,17905.0,17704.55078,17812.69922,239300.0,0.0
2022-01-10,17913.30078,18017.44922,17879.15039,18003.30078,232400.0,0.0
2022-01-11,17997.75,18081.25,17964.40039,18055.75,220200.0,0.0
2022-01-12,18170.40039,18227.94922,18128.80078,18212.34961,245000.0,0.0
2022-01-13,18257.0,18272.25,18163.80078,18257.80078,303700.0,0.0
2022-01-14,18185.0,18286.94922,18119.65039,18255.75,229500.0,0.0
2022-01-17,18235.65039,18321.55078,18228.75,18308.09961,266700.0,0.9347832202911376
2022-01-18,18337.19922,18350.94922,18085.90039,18113.05078,227500.0,0.0
2022-01-19,18129.19922,18129.19922,17884.90039,17938.40039,276700.0,0.0
2022-01-20,17921.0,17943.69922,17648.44922,17757.0,258100.0,0.0
2022-01-21,17613.69922,17707.59961,17485.84961,17617.15039,277600.0,0.0
2022-01-24,17575.15039,17599.40039,16997.84961,17149.09961,323800.0,0.0
2022-01-25,17001.55078,17309.15039,16836.80078,17277.94922,326500.0,0.0
2022-01-27,17062.0,17182.5,16866.75,17110.15039,395600.0,0.9377571940422058
2022-01-28,17208.30078,17373.5,17077.09961,17101.94922,355300.0,0.0
2022-01-31,17301.05078,17410.0,17264.15039,17339.84961,321700.0,0.8651511669158936
2022-02-01,17529.44922,17622.40039,17244.55078,17576.84961,386400.0,0.0
2022-02-02,17706.19922,17794.59961,17674.80078,17780.0,271200.0,0.0
2022-02-03,17767.75,17781.15039,17511.15039,17560.19922,226600.0,0.0
2022-02-04,17590.19922,17617.80078,17462.55078,17516.30078,261400.0,0.2442986220121383
2022-02-07,17456.30078,17536.75,17119.40039,17213.59961,265000.0,0.0
2022-02-08,17279.84961,17306.44922,17043.65039,17266.75,268500.0,0.0
2022-02-09,17370.09961,17477.15039,17339.0,17463.80078,236400.0,0.0
2022-02-10,17554.09961,17639.44922,17427.15039,17605.84961,273600.0,0.911994695663452
2022-02-11,17451.0,17454.75,17303.0,17374.75,253100.0,0.0
2022-02-14,17076.15039,17099.5,16809.65039,16842.80078,305500.0,0.0
2022-02-15,16933.25,17375.0,16839.25,17352.44922,298700.0,0.2785471379756927
2022-02-16,17408.44922,17490.59961,17257.69922,17322.19922,244500.0,0.0
2022-02-17,17396.55078,17442.90039,17235.84961,17304.59961,232100.0,0.6698818206787109
2022-02-18,17236.05078,17380.80078,17219.19922,17276.30078,189600.0,0.8724245429039001
2022-02-21,17192.25,17351.05078,17070.69922,17206.65039,215200.0,0.0
2022-02-22,16847.94922,17148.55078,16843.80078,17092.19922,300100.0,0.0
2022-02-23,17194.5,17220.69922,17027.84961,17063.25,200200.0,0.9369738698005676
2022-02-24,16548.90039,16705.25,16203.25,16247.9502,458000.0,0.0
2022-02-25,16515.65039,16748.80078,16478.30078,16658.40039,329800.0,0.0
2022-02-28,16481.59961,16815.90039,16356.2998,16793.90039,404200.0,0.0
2022-03-02,16593.09961,16678.5,16478.65039,16605.94922,517700.0,0.0
2022-03-03,16723.19922,16768.94922,16442.94922,16498.05078,442100.0,0.0
2022-03-04,16339.4502,16456.0,16133.7998,16245.34961,456100.0,0.0
2022-03-07,15867.9502,15944.59961,15711.4502,15863.15039,585400.0,0.0
2022-03-08,15747.75,16028.75,15671.4502,16013.4502,543600.0,0.0736553966999054
2022-03-09,16078.0,16418.05078,15990.0,16345.34961,462200.0,0.0
2022-03-10,16757.09961,16757.30078,16447.90039,16594.90039,486400.0,0.0
2022-03-11,16528.80078,16694.40039,16470.90039,16630.44922,343700.0,0.0
2022-03-14,16633.69922,16887.94922,16606.5,16871.30078,314700.0,0.0
2022-03-15,16900.65039,16927.75,16555.0,16663.0,381600.0,0.0
2022-03-16,16876.65039,16987.90039,16837.84961,16975.34961,260000.0,0.0
2022-03-17,17202.90039,17344.59961,17175.75,17287.05078,448300.0,0.0
2022-03-21,17329.5,17353.34961,17096.40039,17117.59961,285500.0,0.0
2022-03-22,17120.40039,17334.40039,17006.30078,17315.5,338300.0,0.0
2022-03-23,17405.05078,17442.40039,17199.59961,17245.65039,292100.0,0.0
2022-03-24,17094.94922,17291.75,17091.15039,17222.75,290300.0,0.0
2022-03-25,17289.0,17294.90039,17076.55078,17153.0,237100.0,0.0
2022-03-28,17181.84961,17235.09961,17003.90039,17222.0,253200.0,0.0
2022-03-29,17297.19922,17343.65039,17235.69922,17325.30078,235100.0,0.0
2022-03-30,17468.15039,17522.5,17387.19922,17498.25,505000.0,0.0
2022-03-31,17519.19922,17559.80078,17435.19922,17464.75,281100.0,0.0
2022-04-01,17436.90039,17703.69922,17422.69922,17670.44922,291800.0,0.0
2022-04-04,17809.09961,18114.65039,17791.40039,18053.40039,345500.0,0.0
2022-04-05,18080.59961,18095.44922,17921.55078,17957.40039,283500.0,0.0
2022-04-06,17842.75,17901.0,17779.84961,17807.65039,328800.0,0.0
2022-04-07,17723.30078,17787.5,17623.69922,17639.55078,308800.0,0.0
2022-04-08,17698.15039,17842.75,17600.55078,17784.34961,274400.0,0.9279659986495972
2022-04-11,17740.90039,17779.05078,17650.94922,17674.94922,251700.0,0.0
2022-04-12,17584.84961,17595.30078,17442.34961,17530.30078,266000.0,0.9341242015361786
2022-04-13,17599.90039,17663.65039,17457.40039,17475.65039,245100.0,0.0
2022-04-18,17183.44922,17237.75,17067.84961,17173.65039,376100.0,0.0
2022-04-19,17258.94922,17275.65039,16824.69922,16958.65039,401400.0,0.9363007545471193
2022-04-20,17045.25,17186.90039,16978.94922,17136.55078,286100.0,-0.51385018825531
2022-04-21,17234.59961,17414.69922,17215.5,17392.59961,285200.0,-0.6814191341400146
2022-04-22,17242.75,17315.30078,17149.19922,17171.94922,262700.0,0.5938709378242493
2022-04-25,17009.05078,17054.30078,16888.69922,16953.94922,275700.0,-0.4953755736351013
2022-04-26,17121.30078,17223.84961,17064.44922,17200.80078,261100.0,0.9370520114898682
2022-04-27,17073.34961,17110.69922,16958.44922,17038.40039,265100.0,0.914371391137441
2022-04-28,17189.5,17322.5,17071.05078,17245.05078,312900.0,0.9158602952957152
2022-04-29,17329.25,17377.65039,17053.25,17102.55078,336200.0,0.6293041557073593
2022-05-02,16924.44922,17092.25,16917.25,17069.09961,278200.0,0.0
2022-05-04,17096.59961,17132.84961,16623.94922,16677.59961,310600.0,0.0
2022-05-05,16854.75,16945.69922,16651.84961,16682.65039,265800.0,0.1906187534332275
2022-05-06,16415.55078,16484.19922,16340.90039,16411.25,300500.0,0.8441453576087952
2022-05-09,16227.7002,16403.69922,16142.09961,16301.84961,288400.0,0.0
2022-05-10,16248.90039,16404.55078,16197.2998,16240.0498,283100.0,0.0
2022-05-11,16270.0498,16318.75,15992.59961,16167.09961,284300.0,0.0
2022-05-12,16021.09961,16041.9502,15735.75,15808.0,314900.0,0.6308798256019751
2022-05-13,15977.0,16083.59961,15740.84961,15782.15039,369100.0,0.0
2022-05-16,15845.09961,15977.9502,15739.65039,15842.2998,217600.0,0.8580746054649353
2022-05-17,15912.59961,16284.25,15900.7998,16259.2998,295700.0,0.0
2022-05-18,16318.15039,16399.80078,16211.2002,16240.2998,290400.0,0.0
2022-05-19,15917.40039,15984.75,15775.2002,15809.40039,313900.0,0.0
2022-05-20,16043.7998,16283.0498,16003.84961,16266.15039,252400.0,0.1721493601799011
2022-05-23,16290.9502,16414.69922,16185.75,16214.7002,293800.0,0.0
2022-05-24,16225.5498,16262.7998,16078.59961,16125.15039,249800.0,0.929961085319519
2022-05-25,16196.34961,16223.34961,16006.9502,16025.7998,243300.0,-0.9585402607917786
2022-05-26,16105.0,16204.4502,15903.7002,16170.15039,314300.0,0.0
2022-05-27,16296.59961,16370.59961,16221.9502,16352.4502,274100.0,0.0
2022-05-30,16527.90039,16695.5,16506.15039,16661.40039,251400.0,0.0385000060002009
2022-05-31,16578.44922,16690.75,16521.90039,16584.55078,651600.0,0.1603711247444152
2022-06-01,16594.40039,16649.19922,16438.84961,16522.75,249600.0,0.0
2022-06-02,16481.65039,16646.40039,16443.05078,16628.0,236000.0,0.0
2022-06-03,16761.65039,16793.84961,16567.90039,16584.30078,245500.0,0.0
2022-06-06,16530.69922,16610.94922,16444.55078,16569.55078,233600.0,0.0
2022-06-07,16469.59961,16487.25,16347.09961,16416.34961,233800.0,0.7988095283508301
2022-06-08,16474.94922,16514.30078,16293.34961,16356.25,243500.0,0.9281668066978456
2022-06-09,16263.84961,16492.80078,16243.84961,16478.09961,205000.0,0.0
2022-06-10,16283.9502,16324.7002,16172.59961,16201.7998,189700.0,0.9099747538566588
2022-06-13,15877.5498,15886.15039,15684.0,15774.40039,225500.0,-0.9480471611022948
2022-06-14,15674.25,15858.0,15659.4502,15732.09961,225400.0,0.9268021583557128
2022-06-15,15729.25,15783.65039,15678.90039,15692.15039,183000.0,0.9204662442207336
2022-06-16,15832.25,15863.15039,15335.09961,15360.59961,264700.0,0.8980488181114197
2022-06-17,15272.65039,15400.40039,15183.40039,15293.5,342600.0,0.9391323328018188
2022-06-20,15334.5,15382.5,15191.09961,15350.15039,260000.0,0.0
2022-06-21,15455.9502,15707.25,15419.84961,15638.7998,262800.0,0.0
2022-06-22,15545.65039,15565.40039,15385.9502,15413.2998,220900.0,0.2575244903564453
2022-06-23,15451.5498,15628.4502,15367.5,15556.65039,259200.0,0.0
2022-06-24,15657.40039,15749.25,15619.4502,15699.25,219600.0,0.0
2022-06-27,15926.2002,15927.4502,15815.5,15832.0498,210900.0,0.4655206520110369
2022-06-28,15757.4502,15892.09961,15710.15039,15850.2002,251900.0,0.0
2022-06-29,15701.7002,15861.59961,15687.7998,15799.09961,444900.0,-0.1855290383100509
2022-06-30,15774.5,15890.0,15728.84961,15780.25,306000.0,0.0
2022-07-01,15703.7002,15793.9502,15511.0498,15752.0498,364100.0,0.0
2022-07-04,15710.5,15852.34961,15661.7998,15835.34961,304300.0,0.0
2022-07-05,15909.15039,16025.75,15785.4502,15810.84961,254200.0,0.0
2022-07-06,15818.2002,16011.34961,15800.90039,15989.7998,288400.0,0.8984880447387695
2022-07-07,16113.75,16150.5,16045.9502,16132.90039,264600.0,0.9310590624809264
2022-07-08,16273.65039,16275.5,16157.90039,16220.59961,281100.0,0.0
2022-07-11,16136.15039,16248.5498,16115.5,16216.0,255900.0,0.0
2022-07-12,16126.2002,16158.75,16031.15039,16058.2998,208600.0,0.0
2022-07-13,16128.2002,16140.0,15950.15039,15966.65039,233300.0,0.0
2022-07-14,16018.84961,16070.84961,15858.2002,15938.65039,228600.0,0.0
2022-07-15,16010.7998,16066.9502,15927.2998,16049.2002,205800.0,0.0
2022-07-18,16151.40039,16287.9502,16142.2002,16278.5,227700.0,0.0
2022-07-19,16187.0498,16359.5,16187.0498,16340.5498,222600.0,0.0
2022-07-20,16562.80078,16588.0,16490.94922,16520.84961,284400.0,0.0
2022-07-21,16523.55078,16626.94922,16483.90039,16605.25,243600.0,-0.7919148802757263
2022-07-22,16661.25,16752.25,16610.90039,16719.44922,190900.0,-0.0056306421756743
2022-07-25,16662.55078,16706.05078,16564.25,16631.0,211400.0,0.2305188477039337
2022-07-26,16632.90039,16636.09961,16463.30078,16483.84961,208200.0,0.6270767358633188
2022-07-27,16475.34961,16653.44922,16438.75,16641.80078,185200.0,0.5692937937047746
2022-07-28,16774.84961,16947.65039,16746.25,16929.59961,376300.0,0.4079177241240229
2022-07-29,17079.5,17172.80078,17018.15039,17158.25,436100.0,0.4906665083641807
2022-08-01,17243.19922,17356.25,17154.80078,17340.05078,381500.0,0.3241842463612556
2022-08-02,17310.15039,17390.15039,17215.84961,17345.44922,333600.0,0.3469789698719978
2022-08-03,17349.25,17407.5,17225.84961,17388.15039,285400.0,0.2664614275097847
2022-08-04,17463.09961,17490.69922,17161.25,17382.0,325000.0,0.238671975210309
2022-08-05,17423.65039,17474.40039,17348.75,17397.5,355300.0,0.9327926635742188
2022-08-08,17401.5,17548.80078,17359.75,17525.09961,257000.0,-0.2195446364581585
2022-08-10,17566.09961,17566.09961,17442.80078,17534.75,312700.0,0.5963722616434097
2022-08-11,17711.65039,17719.30078,17631.94922,17659.0,311200.0,0.6068903859704732
2022-08-12,17659.65039,17724.65039,17597.84961,17698.15039,303900.0,0.3761880539357662
2022-08-16,17797.19922,17839.09961,17764.05078,17825.25,0.0,0.5240674894303083
2022-08-17,17868.15039,17965.94922,17833.34961,17944.25,262800.0,0.4521773278713226
2022-08-18,17898.65039,17968.44922,17852.05078,17956.5,263900.0,0.469668285548687
2022-08-19,17966.55078,17992.19922,17710.75,17758.44922,295600.0,0.6179030438264211
2022-08-22,17682.90039,17690.05078,17467.34961,17490.69922,287600.0,0.0
2022-08-23,17357.34961,17625.55078,17345.19922,17577.5,285600.0,0.0
2022-08-24,17525.44922,17623.65039,17499.25,17604.94922,262000.0,0.0
2022-08-25,17679.0,17726.5,17487.44922,17522.44922,230200.0,0.9247002601623536
2022-08-26,17619.30078,17685.84961,17519.34961,17558.90039,266600.0,0.0442828560868898
2022-08-29,17188.65039,17380.15039,17166.19922,17312.90039,244900.0,0.817072331905365
2022-08-30,17414.94922,17777.65039,17401.5,17759.30078,324700.0,0.0
2022-09-01,17485.69922,17695.59961,17468.44922,17542.80078,308500.0,0.5809642821550369
