Date,Close_d,Open_d,High_d,Low_d,Volume_d,RSI_14,MACD,BB_width,ROC_5,EMA_9,ATR_14,OBV,STOCH_K,WILLIAMS_R,CCI_20,Close,polarity_mean
2020-02-11,12108.622434753866,12116.107156664479,12158.332624607216,12073.346061785856,465613.96764723165,47.488667588612074,-38.15709653084559,0.04637870831424521,1.6280643231621594,12065.750104055332,128.10429435359376,911405.4618598348,77.80310230103855,-22.19689769896145,-7.789137221897808,12107.90039,0.0142171382904052
2020-02-12,12203.294492889116,12159.233477483702,12224.072727988643,12153.653956819668,454841.4680390122,49.9265997703744,-24.8881031523415,0.043487379915574456,1.2963246150315744,12093.25898182209,128.98631511208558,1366246.9298988471,95.82257589018087,-4.177424109819124,48.991303830234024,12201.2002,0.0
2020-02-13,12169.919182640617,12195.606494982465,12248.801166521067,12143.133214524167,466568.1190508904,49.98013181918909,-16.870960973596084,0.03942757116603817,0.03695600984428005,12108.591021985794,128.3562631323301,899678.8108479567,84.8920374191806,-15.107962580819398,53.42041746321714,12174.65039,0.8996036648750305
2020-02-14,12103.50281357342,12208.077440274466,12238.931349799605,12097.061885033496,549700.2399155744,49.131836820769706,-15.695634451749356,0.03476042132259845,-0.02310275688170993,12107.57338030332,129.40642971846813,349978.57093238225,72.17156603572957,-27.828433964270427,34.84400075989211,12113.4502,0.0
2020-02-17,12059.87717332849,12123.826084442055,12146.711347112054,12017.074257199469,158191.8743376078,46.604736828621185,-18.07603500885307,0.03303684486128421,0.28418125822775586,12098.034138908355,130.75053869206906,191786.69659477446,63.81611517151744,-36.18388482848256,-12.190141865557967,12045.7998,0.0
2020-02-18,12031.154549661898,12037.745797836938,12058.567575745496,11951.374618928416,584221.5090031647,45.83161205795042,-22.02628992575592,0.03306826747474798,-0.6397745532937038,12084.658221059064,131.5365336141132,-392434.8124083902,58.314981677772046,-41.685018322227954,-53.0231290594444,11992.5,0.942403256893158
2020-02-19,12057.83129711609,12080.288586372073,12104.544964377124,11999.029606339082,518406.6891584731,53.02734360831966,-22.74214751472209,0.03258082917764594,-1.1919993888354297,12079.29283627047,129.77311864504267,125971.87675008288,63.42427637967404,-36.57572362032596,-17.919310764225962,12125.90039,0.0
2020-02-20,12061.494579299157,12120.227968722624,12148.142286418402,12036.146729536911,511954.3324876291,60.43176212769241,-22.75160718931329,0.03098325052513065,-0.8909229528501594,12075.733184876208,127.40621925825599,637926.209237712,64.1258907080944,-35.874109291905604,8.865778054841607,12080.84961,0.0
2020-02-24,11928.287600626383,12020.355318977487,12043.789486159008,11911.964103596334,483713.2040132701,53.121854154359724,-33.12593876934989,0.03155715369168291,-1.4476405355195343,12046.244068026243,125.62304411837431,154213.00522444188,38.613271092159074,-61.386728907840926,-81.95532091799498,11829.40039,0.0
2020-02-25,11754.562535830837,11869.86456360329,11886.061409390435,11734.174092418287,463165.3229776724,42.571636919562195,-54.734882483617184,0.03822435287108854,-2.5316562773365914,11987.907761587161,126.27457990684745,-308952.3177532305,3.9617898937976057,-96.0382101062024,-183.01389052160928,11797.90039,0.0
2020-02-26,11667.245900764437,11752.365360327409,11757.824528232362,11629.126116819061,560324.7856868999,31.601090361796693,-78.00663682364029,0.046402352834144955,-3.024719260278208,11923.775389422617,125.74264655001636,-869277.1034401304,6.151576372763036,-93.84842362723697,-207.4629280185443,11678.5,0.0
2020-02-27,11570.22471035307,11627.539121846952,11630.85310185782,11507.562408403928,673306.9990881501,20.565697887853034,-103.09011040691621,0.05627353662057774,-4.043899559945263,11853.065253608707,126.73506294975323,-1542584.1025282806,8.453727124079917,-91.54627287592008,-215.54637253508164,11633.2998,0.0
2020-02-28,11316.331015966265,11439.109717921003,11471.39696151594,11234.679399753562,705829.6868299209,17.243859370733745,-141.82121649410692,0.07545862223501676,-6.178036713723667,11745.718406080221,144.51866535584082,-2248413.7893582014,8.05146077013669,-91.9485392298633,-243.85321654341283,11201.75,0.0
2020-03-02,11114.158295138755,11291.690058721093,11355.21754702147,11016.332697609238,729026.6009061938,15.664519405109061,-186.6776423948795,0.09847498665894218,-6.825198492404527,11619.406383891928,161.26604003872868,-2977440.390264395,7.937371218582977,-92.06262878141702,-231.32977925511415,11132.75,0.0
2020-03-03,11220.304256052454,11318.351557289077,11377.603830953594,11110.666096350593,709261.8964543397,17.11477731471186,-211.2267012198081,0.11171986167768874,-4.545114104840831,11539.585958324034,170.85943225210355,-2268178.4938100553,16.549839901649293,-83.45016009835071,-168.19846140148684,11303.2998,0.0
2020-03-04,11346.484556234123,11352.61979557261,11400.12461541178,11230.26011956922,801808.1841913293,19.00428409436823,-217.98748745026023,0.11896332571859267,-2.749246456777754,11500.965677906053,175.45729411814278,-1466370.309618726,26.787854371348207,-73.2121456286518,-122.25746436437251,11251.0,0.0
2020-03-05,11215.000187751106,11215.235666438039,11293.72935942086,11067.765690528646,1325965.782850681,17.744706030272425,-231.28899337931398,0.12756039670420724,-3.070160964843738,11443.772579875065,187.81807366875546,-2792336.0924694072,16.249608142945537,-83.75039185705447,-128.23320645723086,11269.0,-0.4559190329164267
2020-03-06,10945.33322216223,10980.218991178994,11091.212841450866,10782.895833409846,1795983.2138858673,15.60237313408588,-260.5865238450151,0.14069744189464348,-3.278428258068744,11344.084708332499,208.54913720983768,-4588319.306355274,11.898026791750645,-88.10197320824935,-150.44089107059142,10989.4502,0.0
2020-03-09,10596.479212874021,10747.840281974679,10774.510575181544,10522.310246155997,1608032.9663010775,13.20773655334294,-308.3995923429011,0.16367721426671628,-4.657834345324763,11194.563609240804,229.50527193081248,-6196352.272656351,4.561908295647369,-95.43809170435263,-171.59558793610228,10451.4502,0.0
2020-03-11,10264.782115509088,10429.70153215595,10434.684053874764,10218.313668957733,1256982.040002014,11.461609977835067,-368.80561568695884,0.19474242667614483,-8.516009180659589,11008.60731049446,248.7669140391134,-7453334.312658366,2.407905351331111,-97.59209464866889,-183.61754227447804,10458.40039,0.8657532334327698
2020-03-12,9792.229559184803,9838.01218001488,10211.68441919099,9445.755579411913,1257942.753849677,8.62036806977406,-449.62585937342374,0.23631254504006924,-13.698119354468808,10765.33176023253,299.7319981861943,-8711277.066508044,12.82103626674103,-87.17896373325897,-205.31779827158059,9590.150391,0.0
2020-03-13,9804.536531283635,9321.375682318934,10002.092901665867,8740.682324385207,1323130.2582183836,8.90798373953406,-506.840868938998,0.2641836164325381,-12.576581657198393,10573.172714442751,381.8330710718492,-7388146.80828966,32.20768067140539,-67.7923193285946,-202.30327965251473,9955.200195,0.0
2020-03-16,9292.727576636229,9387.78281553888,9700.058703983424,8938.428347428695,1070942.6283308584,7.828698135638362,-586.7195438247654,0.3045136062144775,-15.098723921714752,10317.083686881448,433.0171930827147,-8459089.436620519,17.550992657220668,-82.44900734277934,-186.33948535714507,9197.400391,-0.2633475661277771
2020-03-17,8827.294179315208,9472.149406888966,9376.790757223904,8959.8512913254,921008.2472858862,7.160273372722813,-679.7448787058929,0.3540529752806758,-16.695970406938287,10019.1257853682,448.9333329177438,-9380097.683906404,2.8706586921744073,-97.12934130782558,-170.86286498929812,8967.049805,0.0
2020-03-18,8611.215477654036,8913.442228664835,9076.432220882807,8513.834991911175,1355180.5820597669,6.900218537939807,-762.1186428768306,0.3998883412985127,-16.10912554448354,9737.543723825369,479.9261056004817,-10735278.265966171,3.1241552762273592,-96.87584472377263,-162.4164233388238,8468.799805,0.0
2020-03-19,8344.361894267113,8266.091825925221,8736.298445890434,7913.165431900049,1092313.878451764,6.584783855254386,-839.2588449005762,0.4445291714275961,-14.785883604614192,9458.907357913718,527.3153571454728,-11827592.144417936,12.118280071943806,-87.8817199280562,-159.38242952436855,8263.450195,0.0
2020-03-20,8501.682217547019,8077.277036287302,8687.025401363468,7928.376145466248,951074.5728857727,11.108120651428777,-877.5823523794661,0.47073345784404674,-13.288280476895142,9267.462329840379,557.5370675238809,-10876517.571532164,16.877650545202886,-83.12234945479712,-133.64895306069764,8745.450195,0.0
2020-03-23,7651.270657804739,8041.26157739818,8166.362194928327,7638.625816612089,721394.6250650653,9.42050368013409,-965.4460527212341,0.5188755418585833,-17.663887220351103,8944.22399543325,594.9778926326451,-11597912.19659723,0.33616496691918035,-99.66383503308082,-144.3128561496676,7610.25,0.0
2020-03-24,7959.074737611779,7849.683485504631,8197.151986288558,7641.2143604348275,714751.6124943779,13.508292311446354,-998.7287283579972,0.5440919292560714,-9.835623737769017,8747.194143868957,615.6207420076971,-10883160.584102852,8.51918179800952,-91.48081820199047,-120.16513930097439,7801.049805,0.0
2020-03-25,8315.916620801494,7815.145545026882,8338.083729806143,7745.404071739774,785753.8554428078,17.753839938667966,-984.9573555869611,0.551849438007304,-3.4292354850350426,8660.938639255466,645.110691915343,-10097406.728660045,18.53000322034488,-81.46999677965512,-97.78793282612149,8317.849609,0.0
2020-03-26,8503.322119553097,8324.957174410367,8668.478204661069,8134.503437285771,802899.8967651615,21.486248407844926,-947.9935068706418,0.5483588688830418,1.9050015723214964,8629.415335314992,663.3432563203302,-9294506.831894884,25.0448807436327,-74.9551192563673,-73.83394125041872,8641.450195,0.0
2020-03-27,8613.144384924055,8842.995896120372,8963.513606587505,8494.559714325065,784995.782699932,24.62359130439198,-899.4691312157756,0.5367815019908189,1.3110601469787264,8626.161145236805,665.9753661718431,-8509511.049194952,31.07635143953846,-68.92364856046154,-53.89031433428853,8660.25,-0.9307566285133362
2020-03-30,8503.505348628096,8661.842864192655,8778.347606730904,8453.94697569886,689378.238953651,25.97583288046563,-859.9472314617487,0.5265892013418326,11.138472666027411,8601.629985915064,658.9309129594011,-9198889.288148604,30.93210007180391,-69.06789992819608,-55.165849870257134,8281.099609,0.0
2020-03-31,8446.825722830872,8479.727273013345,8627.961538023512,8271.466947259858,597156.8904230859,27.72635496731202,-823.7042632683515,0.51565486749487,6.128237280071702,8570.669133298226,657.3829877342129,-9796046.17857169,31.41008546827299,-68.58991453172702,-58.023952226097265,8597.75,0.579375684261322
2020-04-01,8263.682299450591,8405.810684093773,8473.580630406213,8133.011051928468,605112.1482531985,29.842708918130057,-800.5315639760156,0.49631843963227656,-0.6281246401658724,8509.2717665287,623.2074907613963,-10401158.326824889,26.44659139918929,-73.55340860081071,-63.38852961147456,8253.799805,0.1661654859781265
2020-04-03,8200.724682105849,8432.031037098519,8463.527809217501,8101.137458921263,668401.6719238377,29.128990291256073,-778.2757084898531,0.46041022691611866,-3.558579025854325,8447.56234964413,558.9917602625093,-11069559.998748727,27.267386143748205,-72.7326138562518,-61.85725893367987,8083.799805,-0.5186925530433655
2020-04-07,8592.074092413606,8507.501944916337,8769.180297288764,8357.254395817552,784607.7828265807,40.5870183320486,-720.7507894548908,0.4075060059536876,-0.24462950542578632,8476.464698198026,537.7308625002217,-10284952.215922147,54.85372840772603,-45.14627159227397,-31.000035122220545,8792.200195,-0.9610879421234132
2020-04-08,8925.762659723083,8659.717378796937,9116.624544702408,8686.08098054926,873916.5936383731,51.37142899390247,-640.8486932238393,0.34966277316414485,4.965685253118712,8566.324290503038,545.4173615281002,-9411035.622283773,87.08646486956502,-12.913535130434981,11.6057754953861,8748.75,0.0
2020-04-09,9010.369197915972,8936.813537227023,9176.494949090005,8850.992201962943,801121.5071573991,55.770579994614266,-564.1949772527969,0.29644868819875797,6.671659787675055,8655.133271985625,528.4820413963452,-8609914.115126375,89.19766658516902,-10.802333414830976,39.39315980179727,9111.900391,0.0
2020-04-13,8982.939678434463,9169.489838363168,9140.213026892236,8924.521027595127,700143.8413753412,59.91857838302248,-499.89718450189866,0.24952645069070747,8.703836291379341,8720.694553275393,485.0933974896826,-9310057.956501717,87.41406101677367,-12.585938983226331,57.54163490721629,8993.849609,-0.9219766855239868
2020-04-15,9003.594335750078,9105.043320854405,9152.918673668673,8894.730202105131,731711.7766440123,58.14149094410783,-442.17692196816097,0.22188527175816497,9.790228117231003,8777.27450977033,449.3461986087057,-8578346.179857705,88.75713091000544,-11.242869089994555,71.9247238019715,8925.299805,0.0
2020-04-16,9038.064155191523,8998.281701536249,9174.622419340038,8859.870973277171,779699.2491817261,80.59339130434947,-389.16571162909895,0.18773459009927987,5.1907148143857995,8829.432438854568,410.18155897498684,-7798646.930675979,90.98335542562027,-9.016644574379718,83.86832507346001,8992.799805,-0.9084367752075196
2020-04-17,9128.162086083368,9178.316282658836,9248.385290500108,9020.478424269524,729572.664962373,78.53122450442196,-336.0104758606358,0.18142657637906587,2.267586917514608,8889.178368300329,386.75079043047634,-7069074.265713606,92.001017516646,-7.998982483353993,110.0152447729575,9266.75,0.0
2020-04-20,9211.460814596907,9351.1004223758,9308.494252112261,9174.109191793887,672291.3217394556,75.22314906217989,-283.8905438431175,0.19134879029512905,2.2317799888537992,8953.634857559646,357.29739814208517,-6396782.94397415,91.96315140126072,-8.036848598739285,124.56947943889647,9261.849609,0.0
2020-04-21,9187.829287955421,9191.582410585512,9233.156385308142,9058.466803834137,692160.5327266452,71.23861241374519,-241.70575542651204,0.2005563414431911,2.2808748233369647,9000.4737436388,331.63417057770715,-7088943.476700796,90.00585702276729,-9.994142977232704,99.4812385776716,8981.450195,0.0
2020-04-22,9146.284887194686,9004.576199202624,9157.423196239442,8926.913501077197,713679.2921856773,67.27396578868033,-209.21459697930004,0.20435768384496966,1.5848176419725357,9029.635972349977,316.774305907406,-7802622.768886473,86.5649188514638,-13.435081148536193,75.61258749157278,9187.299805,0.0
2020-04-23,9176.588671981644,9092.74322278075,9244.157951386736,9053.283069176252,676416.6293040421,72.99008680458431,-178.95695329002592,0.20949925008329925,1.5326790605989737,9059.026512276312,307.2367524201518,-7126206.139582431,89.07484673341712,-10.925153266582885,81.4812186331596,9313.900391,0.0319985933601856
2020-04-24,9241.625932877729,9249.545826558802,9368.160480470488,9229.880123303852,627208.1433473453,76.99338037460028,-148.02326915099002,0.18202157104715525,1.2430086771503035,9095.546396396596,295.45655368623676,-6498997.996235086,90.0132400563613,-9.98675994363871,95.57271237510585,9154.400391,0.0
2020-04-27,9288.31754489064,9275.380058503484,9372.569654585694,9232.863351433569,571604.3312912935,88.35397794333373,-118.37591487406826,0.1655837717568537,0.8343598462899893,9134.100626095405,281.10917687726385,-5927393.664943792,93.3734484636812,-6.6265515363187975,93.78530194204556,9282.299805,0.0
2020-04-28,9364.897898204514,9313.23045277841,9395.744357939968,9236.318903112777,561091.7827635834,93.13720635906127,-87.68994342552469,0.16291305913310697,1.927208317651452,9180.260080517228,266.61168434376043,-5366301.882180208,97.02968147401141,-2.9703185259886005,96.95735877252099,9380.900391,0.0
2020-04-29,9587.211532791967,9519.10761516306,9626.395527883617,9456.984589006468,702631.483053908,92.15439678230702,-44.91449131583795,0.17061813530263376,4.820827811897743,9261.650370972176,244.68611395063104,-4663670.399126301,95.83288430422249,-4.167115695777512,138.14535847933143,9553.349609,0.0
2020-04-30,9727.357266782463,9678.872015149096,9806.930083051324,9618.968924799425,842196.2443846428,90.61563329286912,0.2906022658171423,0.1825047220689606,6.001888223261531,9354.791750134234,222.91240666281348,-3821474.154741658,91.6759427737853,-8.3240572262147,160.59670156075566,9859.900391,0.0
2020-05-04,9472.14853436645,9561.55181520551,9641.510969270334,9393.32675384982,794163.6403734921,69.94886237690615,15.345855309245962,0.1794446636438194,2.4943944189368406,9378.263106980678,223.5215327917835,-4615637.7951151505,64.65040616475247,-35.34959383524753,104.07652682779856,9293.5,0.0
2020-05-05,9163.429380250189,9371.825110122758,9398.545480348917,9114.019769571118,697754.779405598,56.27267800153906,2.3392309515547822,0.16765375768548887,-1.344572513125919,9335.29636163458,233.69558747022802,-5313392.574520748,32.05274135902751,-67.94725864097249,34.821672277248744,9205.599609,-0.9657201170921326
2020-05-06,9177.291477324363,9297.925056482374,9332.68873844719,9129.927781090764,682535.5082659316,56.0652476785107,-6.77199384643427,0.14376187941661828,-2.0032938203855877,9303.695384772538,229.73647931257685,-4630857.066254817,33.51644060769212,-66.48355939230788,23.917494731420142,9270.900391,-0.1721331179141998
2020-05-07,9274.48483770158,9274.911615983558,9333.921133220665,9219.083258973875,691111.247882575,57.90901259089959,-6.079927617087378,0.10682559228716035,-3.2619150419362364,9297.853275358348,218.44206572925083,-3939745.818372242,39.49599856910451,-60.50400143089549,33.85274237780682,9199.049805,-0.9680020809173584
2020-05-08,9239.01635920641,9272.134427948682,9336.236509695183,9187.106856031705,683922.965662667,53.84910975826614,-8.29781785733212,0.08757108014736785,-5.020283456059216,9286.08589212796,212.81512197445758,-4623668.784034909,35.465565595261495,-64.5344344047385,15.550827302459384,9251.5,-0.085805207490921
2020-05-11,9202.34655124658,9301.077356138658,9363.132011000213,9153.156961796121,692415.7276030077,49.67294172547072,-12.86614596990512,0.08227995205782143,-2.8483715404270415,9269.338023951685,214.93247077268603,-5316084.511637917,31.298620481844516,-68.70137951815549,1.6911189334106629,9239.200195,0.9328299164772034
2020-05-12,9272.869297141793,9366.828767618046,9421.862075081923,9212.357052411144,763564.8325073789,52.952242681537705,-10.672951559681678,0.07907932824822926,1.194311783833668,9270.044278589707,218.1343237984959,-4552519.679130537,39.312417873822234,-60.687582126177766,27.28278375882777,9196.549805,0.0
2020-05-13,9313.527002410958,9399.299120348349,9444.686996811888,9244.723252191305,809872.2719649744,55.80954156564334,-5.589658065131516,0.0745247341795775,1.4844851056895259,9278.740823353957,213.7806064943787,-3742647.407165563,34.531276372554565,-65.46872362744543,37.618788576069036,9383.549805,0.0
2020-05-14,9198.766056562157,9321.635555874082,9336.294916020826,9145.70036626889,698728.1476852363,50.727684878586786,-10.698040231813138,0.07009272629801666,-0.8164203453287278,9262.745869995597,213.7605827473396,-4441375.5548508,12.230484283801971,-87.76951571619803,-30.195554225428385,9142.75,0.0
2020-05-15,9044.423610835844,9195.586508534016,9194.394408087219,9006.42459951547,586654.5793507539,43.88761321494813,-26.8906368564476,0.06988600799560923,-2.1062063406420917,9219.081418163647,213.81555764432844,-5028030.134201554,4.746877079783442,-95.25312292021655,-121.86830271986054,9136.849609,0.0
2020-05-18,8927.00059868609,9063.570372518068,9104.658814948307,8876.287114470859,670919.9963916278,39.27122251446487,-48.63777607166776,0.0763938071960994,-2.992127616876039,9160.665254268137,220.14880031042296,-5698950.130593182,5.449295371842378,-94.55070462815762,-174.83179553184243,8823.25,0.0
2020-05-19,8874.283462262465,8966.3270236574,9061.43957061438,8803.828970787406,772123.591756371,35.222501173184156,-69.32721196842067,0.08514611763793258,-4.298408853904423,9103.388895867003,227.1620249532646,-6471073.722349552,7.023667964643022,-92.97633203535698,-176.20728704968795,8879.099609,0.0
2020-05-20,8987.891432605265,8982.479152580407,9100.061523592703,8905.901203792751,703933.8096406574,30.683286258517725,-75.68408619672482,0.08867017620605902,-3.496372209168408,9080.289403214656,224.61062721406,-5767139.912708895,18.349342809763716,-81.65065719023629,-121.0691179475578,9066.549805,0.0
2020-05-21,9125.666455218494,9039.379462912597,9163.509902222851,9033.832311338569,614939.6331572628,30.57719362110285,-68.81144640990715,0.0889037213205389,-0.79466746837763,9089.364813615424,221.46062145393353,-5152200.279551633,38.42000723591374,-61.57999276408626,-69.42486792515031,9106.25,0.3012815515200296
2020-05-22,9082.179748637398,9049.15848471077,9160.262413314978,8993.09515190764,619679.6005050215,35.41852885806448,-66.11174856733123,0.09000519983910146,0.4174521166425693,9087.92780061982,209.5418177735546,-5771879.880056654,43.43407846145289,-56.56592153854711,-79.44453506147623,9039.25,0.9230310916900636
2020-05-26,9051.478939119743,9074.268719817701,9178.735792229087,8952.42307824696,673224.8720674475,44.715271731174866,-65.69225787079813,0.09169269480941171,1.394402734239475,9080.638028319805,200.12638557261133,-6445104.752124102,38.64349953898772,-61.35650046101228,-78.7371447196524,9029.049805,-0.9592094719409944
2020-05-27,9238.530217993828,9157.728709541398,9304.61268083422,9070.038023463492,779886.312905551,52.48457734513024,-49.693497809532346,0.09146989318473779,4.1045201821680255,9112.21646625461,203.7244415981864,-5665218.439218551,67.83113100776168,-32.168868992238316,-11.667226972711797,9314.950195,0.7766340374946594
2020-05-28,9485.396992791633,9290.82200841439,9483.374590505771,9257.00555796428,877099.9331058164,57.630405080271196,-16.899473016301272,0.09405911562046998,5.535286712315779,9186.852571562014,210.0254927850179,-4788118.506112735,100.2976109663837,0.2976109663837064,78.33139582942228,9490.099609,0.0
2020-05-29,9659.05412910002,9481.122039822603,9680.304438014125,9456.690702563246,882624.5169737001,63.81485517121391,22.83942876956462,0.0969924398879253,5.8449174808105075,9281.292883069616,215.34578434126084,-3905493.9891390344,97.57548160687904,-2.424518393120952,159.9891393589741,9580.299805,0.0
2020-06-01,9805.934498720446,9692.909662419159,9871.799109309159,9660.421034907808,844559.8879557305,68.50985694973025,65.43057015249178,0.10117601952642581,7.968954261135752,9386.221206199783,215.543636555907,-3060934.1011833036,93.83272919223374,-6.1672708077662515,233.0418063403869,9826.150391,0.3685793578624725
2020-06-02,9941.85125205875,9896.590188207707,10023.407756033695,9844.883525178291,773996.3684740546,69.72415883549066,108.89641258316806,0.12035455825782247,9.836760588271298,9497.347215371577,215.39776037575743,-2286937.732709249,93.31273182499027,-6.687268175009732,248.70202426616072,9979.099609,0.0
2020-06-03,10042.5898251865,10058.710016946407,10130.927628451182,9980.496511283218,735379.8384802913,70.76007943538389,149.7459882688654,0.14129079925379023,8.703328215852025,9606.395737334562,214.62009121660373,-1551557.8942289576,93.34353909903041,-6.656460900969592,217.3488857024018,10061.5498,-0.3449737727642059
2020-06-04,10097.958879300024,10114.4299354192,10174.551759715443,10019.71426172172,858929.8333070795,76.50089328246693,184.46103919669986,0.1593872210995828,6.457946746708676,9704.708365727654,212.06601609101705,-692628.0609218781,94.41222681682282,-5.587773183177177,179.14665581523872,10029.09961,0.9224146604537964
2020-06-05,10120.549991793163,10130.07777354985,10194.259725377797,10021.609954241421,975852.2477583574,84.38583074791687,211.35946084392526,0.1748261252114982,4.777857712824951,9787.876690940757,210.6594670974234,283224.18683647935,94.69878429103446,-5.301215708965535,147.68447124736713,10142.15039,-0.2144055068492889
2020-06-08,10128.01452126126,10216.641348646226,10264.116513376124,10078.461616389295,884890.8400318901,91.2769709671194,230.6205290340058,0.18686672845053526,3.2845418514965807,9855.904257004859,207.60826684809348,1168115.0268683694,90.67978133446312,-9.320218665536888,130.365073251379,10167.4502,0.0
2020-06-09,10107.51913271366,10252.004316290071,10299.554102220016,10096.441436598758,747095.5781080786,93.34438309009795,241.44799557760416,0.19499048006119024,1.6663685309172616,9906.227232146619,203.7155572619709,421019.44876029086,86.22074623293453,-13.779253767065473,112.8950544528087,10046.65039,-0.87932950258255
2020-06-10,10046.943068701308,10092.803482619594,10200.440897400162,9975.833396313892,695007.5066499684,88.66366691604111,242.34723069108986,0.200232627821176,0.04334781755090944,9934.370399457557,203.63194581597313,-273988.0578896776,81.2482209211032,-18.751779078896803,86.00673312707015,10116.15039,0.7637144029140472
2020-06-11,9972.51953940456,9913.079446319427,10069.89019662134,9819.300977206618,690711.8124270863,82.4162211919161,234.35304810742855,0.2029473662165944,-1.2422247049609592,9942.000227446959,208.9869993729114,-964699.8703167639,75.72362621039328,-24.276373789606723,60.815829663826094,9902.0,0.0
2020-06-12,9908.352048186696,9806.396051059593,10004.963049058892,9708.082816577213,759102.3629404125,81.13169818391104,220.3003354093198,0.20183811287665845,-2.096703674983469,9935.270591594906,218.2522115925072,-1723802.2332571764,70.96035596600258,-29.039644033997412,44.238447148968554,9972.900391,-0.9448205828666688
2020-06-15,9870.810097195143,9870.095404219282,9979.763881849945,9655.040615055543,826419.6622525362,80.71555004206145,203.78503067604106,0.19545786209953775,-2.5395345111934864,9922.378492714954,225.28153679338408,-2550221.8955097124,65.12904447264444,-34.87095552735556,34.08109944950966,9813.700195,-0.8035715619723002
2020-06-16,9866.40522467317,9867.063595355188,9982.342763705035,9698.643280182721,767430.1571484263,77.27297792108948,188.17196698666157,0.18329107242927195,-2.3854904935090238,9911.183839106598,227.46480406537245,-3317652.052658139,58.452881649164254,-41.547118350835746,31.56450166727639,9914.0,0.9323583543300628
2020-06-17,9920.309242696398,9907.162015714863,10031.379807122392,9806.49706824309,692402.2858940245,72.69586941311009,178.09513542576315,0.16629165539286847,-1.2604214549538528,9913.008919824559,226.03897309161235,-2625249.766764114,55.00518118617392,-44.99481881382608,38.87577379993016,9881.150391,0.7802008986473083
2020-06-18,10068.917010497906,9971.088773444098,10126.897358439852,9928.63275996242,737480.3526706065,71.96286672527602,180.02535843856276,0.15207538561062844,0.9666310576023296,9944.190537959228,224.82285739822484,-1887769.4140935077,64.21531956812969,-35.78468043187031,58.7388590468616,10091.65039,0.4505426334217191
