date,polarity_mean,polarity_max
2020-05-29,-0.0795259658015608,-0.96812504529953
2020-06-01,0.0480151762881504,-0.9589493870735168
2020-06-02,0.0492474666044948,-0.9649856090545654
2020-06-03,0.057515708192543,-0.9649572968482972
2020-06-04,-0.0572165499130884,-0.9637617468833924
2020-06-05,0.0406246097474698,-0.9646061658859252
2020-06-08,0.0409439843360866,-0.957282304763794
2020-06-09,-0.0863711129356589,-0.9650763273239136
2020-06-10,-0.0068140011938179,-0.9678211808204652
2020-06-11,-0.0565629993545134,-0.9669758677482604
2020-06-12,-0.0381773043987586,-0.9640915393829346
2020-06-15,-0.0864668888778522,-0.9631856083869934
2020-06-16,0.0379359264994358,-0.9622889757156372
2020-06-17,0.0571598783660102,-0.965501070022583
2020-06-18,-0.0157058896366388,-0.9633120894432068
2020-06-19,0.0076968544029763,-0.9648960828781128
2020-06-22,0.0146957670987555,-0.9647321701049804
2020-06-23,0.0227968302083971,-0.9673821926116944
2020-06-24,-0.0413821248532554,-0.9666170477867126
2020-06-25,-0.1832330360869813,-0.9665020704269408
2020-06-26,-0.016687962701017,-0.9621416330337524
2020-06-29,-0.098130247919116,-0.9680821299552916
2020-06-30,0.0147495067081926,-0.9657736420631408
2020-07-01,0.030107903900364,-0.9666693210601808
2020-07-02,0.0785221793395403,-0.9574167728424072
2020-07-03,0.1367300730323631,-0.9653709530830384
2020-07-06,0.0705842593460218,-0.9609068036079408
2020-07-07,0.1166564515640948,-0.9655378460884094
2020-07-08,-0.0400239183482798,-0.9665359258651732
2020-07-09,0.0375327526274672,-0.9675861597061156
2020-07-10,0.0534326122624092,-0.9659552574157716
2020-07-13,0.093493149950277,-0.9656691551208496
2020-07-14,-0.0906891641780513,-0.965801239013672
2020-07-15,0.122638681402419,-0.9622755646705629
2020-07-16,0.0747791324504353,-0.9669405221939088
2020-07-17,0.0771340763548741,-0.9665490984916688
2020-07-20,0.0943142806382282,-0.9598649740219116
2020-07-21,0.1908347106117541,-0.9661213159561156
2020-07-22,0.0406905345077956,-0.9633209705352784
2020-07-23,0.192031772689487,-0.9661588072776794
2020-07-24,0.064268689867131,-0.9673566222190856
2020-07-27,0.1025734902460775,-0.9669350385665894
2020-07-28,0.0035629208238484,-0.9679371118545532
2020-07-29,-0.0784639477979664,-0.9665250182151794
2020-07-30,-0.0720904147209123,-0.9646488428115844
2020-07-31,-0.0640732101867152,-0.9651380777359008
2020-08-03,-0.0438599501593181,-0.9654099345207214
2020-08-04,0.1687659687166543,-0.965722680091858
2020-08-05,0.0316408296317063,-0.9668401479721068
2020-08-06,0.0425188407173444,-0.965912938117981
2020-08-07,-0.0027589704092035,-0.9656878709793092
2020-08-10,0.1742166314809901,-0.9580711722373962
2020-08-11,0.0769263191000084,-0.9668041467666626
2020-08-12,-0.074488901425207,-0.9658650159835817
2020-08-13,0.0597291005239503,-0.966264307498932
2020-08-14,-0.055959522317367,-0.9636066555976868
2020-08-17,0.1356522036867952,-0.9624589085578918
2020-08-18,0.1297023823581539,-0.9662401080131532
2020-08-19,0.0526372254031096,-0.9641770124435424
2020-08-20,-0.054345807949589,-0.9600996971130372
2020-08-21,0.1165064602133093,-0.9667264819145204
2020-08-24,0.1313860822701826,-0.964877724647522
2020-08-25,0.0405109949757928,-0.9632527232170104
2020-08-26,0.1037696145736334,-0.9640750885009766
2020-08-27,0.1501272110750681,-0.9636943340301514
2020-08-28,0.0751867752027261,-0.965546488761902
2020-08-31,0.0224503332757437,-0.964967966079712
2020-09-01,0.0766655524591139,-0.9655671715736388
2020-09-02,0.0195214404493053,-0.9618398547172546
2020-09-03,0.0462681964780084,-0.9660797119140624
2020-09-04,-0.020855280801299,-0.964560568332672
2020-09-07,0.1052776740707934,-0.9629670977592468
2020-09-08,-0.0054913813291594,-0.965033233165741
2020-09-09,-0.0179328684816541,-0.9661104679107666
2020-09-10,0.0842593938700462,-0.968187689781189
2020-09-11,-0.0129541578261475,-0.966780960559845
2020-09-14,0.1345449537401656,-0.9607791900634766
2020-09-15,0.1016224682511341,-0.9660766124725342
2020-09-16,0.0710143119242437,-0.9658071994781494
2020-09-17,-0.0368970360213555,-0.9640496373176576
2020-09-18,0.0879080497234323,-0.9575476050376892
2020-09-21,0.0196802974885536,-0.9647387862205504
2020-09-22,0.0430286994311385,-0.9666016697883606
2020-09-23,-0.0054969069570666,-0.965718150138855
2020-09-24,-0.0935715770141946,-0.9632714986801147
2020-09-25,0.087703349557027,-0.9658994674682616
2020-09-28,0.0612668804223498,-0.9667563438415528
2020-09-29,0.0063720188207096,-0.967416763305664
2020-09-30,-0.0275404495105408,-0.966829478740692
2020-10-01,0.1280790233481539,-0.962525486946106
2020-10-05,0.09445060274193,-0.966599464416504
2020-10-06,0.0945113440282827,-0.9604455828666688
2020-10-07,0.0493100832483565,-0.9576623439788818
2020-10-08,0.0820549289060253,-0.9604327082633972
2020-10-09,0.0674768712371587,-0.93965744972229
2020-10-12,0.1949398029871561,-0.9636131525039672
2020-10-13,0.0345894669594823,-0.9607203006744384
2020-10-14,0.1041232457881172,-0.962605118751526
2020-10-15,-0.0599738117859319,-0.9638001322746276
2020-10-16,0.1013859160101184,-0.9500184655189514
2020-10-19,0.1169996656860937,-0.95918607711792
2020-10-20,0.0,0.0
2020-10-21,0.1498198889026587,-0.9670449495315552
2020-10-22,0.0992170602989357,-0.960721492767334
2020-10-23,0.1544453903722266,-0.9483436942100524
2020-10-26,-0.0735818530775999,-0.9654065370559692
2020-10-27,0.1281607943831138,-0.965681254863739
2020-10-28,0.0498046085801945,-0.9663782715797424
2020-10-29,0.0116174886843153,-0.966619074344635
2020-10-30,0.115653724026154,-0.9590373635292052
2020-11-02,-0.0343741257260046,-0.963636040687561
2020-11-03,0.063658159187374,-0.9626504778862
2020-11-04,0.0081943324285334,-0.9657475352287292
2020-11-05,0.162280318610694,-0.9675542712211608
2020-11-06,0.0919232335484896,-0.9531449675559998
2020-11-09,0.1311577041774536,-0.9666735529899596
2020-11-10,0.1910621543209273,-0.9663509726524352
2020-11-11,0.1814330380364525,-0.9550639390945436
2020-11-12,0.0751992406236917,-0.9570627212524414
2020-11-13,0.050049006473273,-0.9347208738327026
2020-11-17,0.1253137843752348,0.9350854754447936
2020-11-18,0.1988285520956629,-0.9588358402252196
2020-11-19,0.0252921785769194,-0.9627158045768738
2020-11-20,0.2134608294970045,-0.9570966362953186
2020-11-23,0.2099797796595979,-0.9653753042221068
2020-11-24,0.2029096376057714,-0.9644774794578552
2020-11-25,0.1398840173357917,-0.9665797352790833
2020-11-26,0.1282005560552251,-0.9578115344047546
2020-11-27,0.0336122391616097,-0.96353942155838
2020-12-01,0.1968656399532368,-0.9630006551742554
2020-12-02,0.1182365688791339,-0.9597113132476808
2020-12-03,0.1855452299322478,-0.9659815430641174
2020-12-04,0.1686467476311564,-0.9549663066864014
2020-12-07,0.1198113635992226,-0.9626863598823548
2020-12-08,0.1877110060608095,-0.9612138271331788
2020-12-09,0.1900736488002751,-0.9633357524871826
2020-12-10,0.0714155322854855,-0.9669337868690492
2020-12-11,0.1595680172946574,-0.9587174654006958
2020-12-14,0.1558891300238289,-0.9412026405334472
2020-12-15,0.1195053342671599,-0.9647365212440492
2020-12-16,0.1975139575699965,-0.964707374572754
2020-12-17,0.1848760191226165,-0.9560075402259828
2020-12-18,0.1273628153133293,-0.9592075347900392
2020-12-21,0.152872929207937,-0.9611825942993164
2020-12-22,0.0697392776859867,-0.9636099934577942
2020-12-23,0.1654570576876907,-0.96244877576828
2020-12-24,0.2051628422058984,-0.9662795066833496
2020-12-28,0.1694737817883861,-0.9636555314064026
2020-12-29,0.0898888860652341,-0.9629574418067932
2020-12-30,0.1882796977400962,-0.964290738105774
2020-12-31,0.116794087991021,-0.9624532461166382
2021-01-01,0.2589291890420145,-0.9564552903175354
2021-01-04,0.1575023634245664,-0.965552806854248
2021-01-05,0.1817958948668092,-0.9613540172576904
2021-01-06,0.0623148790935971,-0.9638963341712952
2021-01-07,0.0857086264454632,-0.959276020526886
2021-01-08,0.0963846363728084,-0.966177463531494
2021-01-11,0.0935411133814131,-0.9525566697120668
2021-01-12,0.0330840472239427,-0.9664106369018556
2021-01-13,0.1077695980073056,-0.9639393091201782
2021-01-14,0.0722197135211899,-0.9626676440238952
2021-01-15,-0.0021257681552978,-0.9641942977905272
2021-01-18,0.0934759475840408,-0.9653980731964112
2021-01-19,0.1598743848525077,-0.96304452419281
2021-01-20,0.1840773127315675,-0.9653782248497008
2021-01-21,0.2113185016852286,-0.9673236608505248
2021-01-22,-0.0171513846313411,-0.96473890542984
2021-01-25,0.1441346940214503,-0.9675320982933044
2021-01-27,0.1424215460968453,-0.9624146223068236
2021-01-28,0.0617251992503653,-0.9614476561546326
2021-01-29,0.1291305982220956,-0.9652602672576904
2021-02-01,0.1784368109964262,0.9311458468437196
2021-02-02,0.1122675262184606,-0.9617845416069032
2021-02-03,0.178174562974284,-0.9638389945030212
2021-02-04,0.1473510848248705,-0.9653062224388124
2021-02-05,0.2820521232586169,-0.9416112303733826
2021-02-08,0.1934608441010555,-0.9645479917526244
2021-02-09,0.171560960902292,-0.9669702649116516
2021-02-10,0.1187099249460376,-0.963093638420105
2021-02-11,0.0546745458557721,-0.9674909114837646
2021-02-12,-0.0316200300236232,-0.9650501012802124
2021-02-15,0.1295115187250334,-0.9666526913642884
2021-02-16,0.1840637034696081,-0.9536416530609132
2021-02-17,0.0304006202436915,-0.96266508102417
2021-02-18,0.1008442409117432,-0.9635980129241944
2021-02-19,0.0046005518260327,-0.9643163681030272
2021-02-22,0.0739877549794447,-0.955501139163971
2021-02-23,0.1655339439000402,-0.95743328332901
2021-02-24,0.1149673629158609,-0.9549075365066528
2021-02-25,0.1330339545745027,-0.9665499925613404
2021-02-26,0.0634432704995075,-0.9661970734596252
2021-03-01,0.1950566858008858,-0.9618382453918456
2021-03-02,0.1637945203376667,-0.954879879951477
2021-03-03,0.1555423131324799,-0.95918607711792
2021-03-04,0.0887228459215316,-0.9562237858772278
2021-03-05,-0.0047327282088922,-0.9560534954071044
2021-03-08,0.1151464260113773,-0.963455080986023
2021-03-09,0.2058008800908599,-0.9622098803520204
2021-03-10,0.2665887583906834,0.9278742074966432
2021-03-12,0.0936216190457344,-0.9657329320907592
2021-03-15,0.0610152200060455,-0.961636245250702
2021-03-16,0.0350184531927835,-0.9582539200782776
2021-03-17,-0.042268388973618,-0.9618751406669616
2021-03-18,0.0260058193784821,-0.9581636190414428
2021-03-19,0.1231226947965081,-0.96222984790802
2021-03-22,0.1788011114778263,-0.9540330171585084
2021-03-23,0.2197231895361955,-0.948903739452362
2021-03-24,-0.0323378684363146,-0.963640034198761
2021-03-25,0.0311077306555075,-0.9643925428390504
2021-03-26,0.0864153123416361,-0.9506412744522096
2021-03-30,0.0317904073515055,-0.9669613242149352
2021-03-31,0.0607290210512777,-0.9583743810653688
2021-04-01,0.1689967474796705,-0.9599814414978028
2021-04-05,0.0198674913600226,-0.9592732191085817
2021-04-06,-0.0125001713943978,-0.9120020866394044
2021-04-07,0.1390721239004051,-0.9610291123390198
2021-04-08,0.0399692546900199,-0.9552695751190186
2021-04-09,0.092443571878331,-0.9559701085090636
2021-04-12,-0.0258989045826288,-0.9576871395111084
2021-04-13,0.0713937836643083,-0.9652491807937622
2021-04-15,0.0504038273034119,-0.965806782245636
2021-04-16,0.0,0.0
2021-04-19,0.0,0.0
2021-04-20,0.0,0.0
2021-04-22,0.0,0.0
2021-04-23,0.0,0.0
2021-04-26,0.0,0.0
2021-04-27,0.0,0.0
2021-04-28,0.0,0.0
2021-04-29,0.0,0.0
2021-04-30,0.0,0.0
2021-05-03,0.0,0.0
2021-05-04,0.0,0.0
2021-05-05,0.0,0.0
2021-05-06,0.0,0.0
2021-05-07,0.0,0.0
2021-05-10,0.0,0.0
2021-05-11,0.0,0.0
2021-05-12,0.0,0.0
2021-05-14,0.0,0.0
2021-05-17,0.0,0.0
2021-05-18,0.0,0.0
2021-05-19,0.0,0.0
2021-05-20,0.0,0.0
2021-05-21,0.0,0.0
2021-05-24,0.0,0.0
2021-05-25,0.0,0.0
2021-05-26,0.0,0.0
2021-05-27,0.0,0.0
2021-05-28,0.0,0.0
2021-05-31,0.0,0.0
2021-06-01,0.0,0.0
2021-06-02,0.0,0.0
2021-06-03,0.0,0.0
2021-06-04,0.0,0.0
2021-06-07,0.0,0.0
2021-06-08,0.0,0.0
2021-06-09,0.0,0.0
2021-06-10,0.0,0.0
2021-06-11,0.0,0.0
2021-06-14,0.0,0.0
2021-06-15,0.0,0.0
2021-06-16,0.0,0.0
2021-06-17,0.0,0.0
2021-06-18,0.0,0.0
2021-06-21,0.0,0.0
2021-06-22,0.0,0.0
2021-06-23,0.0,0.0
2021-06-24,0.0,0.0
2021-06-25,0.0,0.0
2021-06-28,0.0,0.0
2021-06-29,0.0,0.0
2021-06-30,0.0,0.0
2021-07-01,0.0,0.0
2021-07-02,0.0,0.0
2021-07-05,0.0,0.0
2021-07-06,0.0,0.0
2021-07-07,0.0,0.0
2021-07-08,0.0,0.0
2021-07-09,0.0,0.0
2021-07-12,0.0,0.0
2021-07-13,0.0,0.0
2021-07-14,0.0,0.0
2021-07-15,0.0,0.0
2021-07-16,0.0,0.0
2021-07-19,0.0,0.0
2021-07-20,0.0,0.0
2021-07-22,0.0,0.0
2021-07-23,0.0,0.0
2021-07-26,0.0,0.0
2021-07-27,0.0,0.0
2021-07-28,0.0,0.0
2021-07-29,0.0,0.0
2021-07-30,0.0,0.0
2021-08-02,0.0,0.0
2021-08-03,0.0,0.0
2021-08-04,0.0,0.0
2021-08-05,0.0,0.0
2021-08-06,0.0,0.0
2021-08-09,0.0,0.0
2021-08-10,0.0,0.0
2021-08-11,0.0,0.0
2021-08-12,0.0,0.0
2021-08-13,0.0,0.0
2021-08-16,0.0,0.0
2021-08-17,0.0,0.0
2021-08-18,0.0,0.0
2021-08-20,0.0,0.0
2021-08-23,0.0,0.0
2021-08-24,0.0,0.0
2021-08-25,0.0,0.0
2021-08-26,0.0,0.0
2021-08-27,0.0,0.0
2021-08-30,0.0,0.0
2021-08-31,0.0,0.0
2021-09-01,0.0,0.0
2021-09-02,0.0,0.0
2021-09-03,0.0,0.0
2021-09-06,0.0,0.0
2021-09-07,0.0,0.0
2021-09-08,0.0,0.0
2021-09-09,0.0,0.0
2021-09-13,0.0,0.0
2021-09-14,0.0,0.0
2021-09-15,0.0,0.0
2021-09-16,0.0,0.0
2021-09-17,0.0,0.0
2021-09-20,0.0,0.0
2021-09-21,0.0,0.0
2021-09-22,0.0,0.0
2021-09-23,0.0,0.0
2021-09-24,0.0,0.0
2021-09-27,0.0,0.0
2021-09-28,0.0,0.0
2021-09-29,0.0,0.0
2021-09-30,0.0,0.0
2021-10-01,0.0,0.0
2021-10-04,0.0,0.0
2021-10-05,0.0,0.0
2021-10-06,0.0,0.0
2021-10-07,0.0,0.0
2021-10-08,0.0,0.0
2021-10-11,0.0,0.0
2021-10-12,0.0,0.0
2021-10-13,0.0,0.0
2021-10-14,0.0,0.0
2021-10-18,0.0,0.0
2021-10-19,0.0,0.0
2021-10-20,0.0,0.0
2021-10-21,0.0,0.0
2021-10-22,0.0,0.0
2021-10-25,0.0,0.0
2021-10-26,0.0,0.0
2021-10-27,0.0,0.0
2021-10-28,0.0,0.0
2021-10-29,0.0,0.0
2021-11-01,0.0,0.0
2021-11-02,0.0,0.0
2021-11-03,0.0,0.0
2021-11-04,0.0,0.0
2021-11-08,0.0,0.0
2021-11-09,0.0,0.0
2021-11-10,0.0,0.0
2021-11-11,0.0,0.0
2021-11-12,0.0,0.0
2021-11-15,0.0,0.0
2021-11-16,0.0,0.0
2021-11-17,0.0,0.0
2021-11-18,0.0,0.0
2021-11-22,0.0,0.0
2021-11-23,0.0,0.0
2021-11-24,0.0,0.0
2021-11-25,0.0,0.0
2021-11-26,0.0,0.0
2021-11-29,0.0,0.0
2021-11-30,0.0,0.0
2021-12-01,0.0,0.0
2021-12-02,0.0,0.0
2021-12-03,0.0,0.0
2021-12-06,0.0,0.0
2021-12-07,0.0,0.0
2021-12-08,0.0,0.0
2021-12-09,0.0,0.0
2021-12-10,0.0,0.0
2021-12-13,0.0,0.0
2021-12-14,0.0,0.0
2021-12-15,0.0,0.0
2021-12-16,0.0,0.0
2021-12-17,0.0,0.0
2021-12-20,0.0,0.0
2021-12-21,0.0,0.0
2021-12-22,0.0,0.0
2021-12-23,0.0,0.0
2021-12-24,0.0,0.0
2021-12-27,0.0,0.0
2021-12-28,0.0,0.0
2021-12-29,0.0,0.0
2021-12-30,0.0,0.0
2021-12-31,0.0,0.0
