Date,Close_d,Open_d,High_d,Low_d,Volume_d,RSI_14,MACD,BB_width,ROC_5,EMA_9,ATR_14,OBV,STOCH_K,WILLIAMS_R,CCI_20,Close,polarity_mean,polarity_max
2017-02-13,8793.09509696961,8815.861219739932,8824.457413308115,8762.798887417839,197655.94783829906,85.47077866816898,130.82165618729778,0.07631926668352117,0.1707276813062819,8744.147700656209,82.72194457194668,1738047.4805805795,92.44471836522725,-7.555281634772758,87.9172108413752,8805.049805,0.0,0.0
2017-02-14,8777.590377166684,8810.371671971057,8817.724644099,8752.67636394263,188418.55079695274,80.52661943620922,126.32998689666783,0.07409144782783374,0.05952076435380427,8750.836235958304,80.08018127086793,1549628.9297836267,84.70237610634432,-15.297623893655679,76.79729088916719,8792.299805,0.0,0.0
2017-02-15,8760.719117156485,8789.227836968741,8808.281028557192,8734.945957923957,215082.5015228639,72.55341553958131,120.02535931035527,0.07122075737554205,-0.047438623268170055,8752.81281219794,77.7249492861595,1334546.4282607627,76.83822468962133,-23.161775310378676,64.64778367931333,8724.700195,0.0,0.0
2017-02-16,8762.251322911256,8777.9570173826,8811.7648842546,8730.051005579688,240063.38803321953,66.33460076141242,113.84025314983228,0.06802962764334033,-0.2365254957975793,8754.700514340604,76.13290175364546,1574609.8162939823,77.37448951316992,-22.625510486830084,59.38256279901379,8778.0,0.0,0.0
2017-02-17,8814.253192464597,8808.014942070879,8850.190987119295,8767.831633662541,209879.4303922108,75.66542896887366,111.8453447189222,0.06281188069990992,0.14675342750909426,8766.611049965402,76.73002708879358,1784489.2466861932,88.37011991483844,-11.629880085161554,77.30852333375402,8821.700195,0.0,0.0
2017-02-20,8878.053968410974,8854.861857078256,8899.421621427315,8822.354214988047,182071.04254095705,86.18785733028773,114.09731203835872,0.05519362799197257,0.9661998477719536,8788.899633654517,75.38381194512931,1966560.2892271501,93.24181378606372,-6.758186213936279,108.20768905384148,8879.200195,0.0,0.0
2017-02-21,8917.668175636363,8899.838047166657,8939.532194904787,8873.678447409822,221348.8570392865,85.16356912892749,117.72152732896393,0.04828888659978316,1.5958570911906111,8814.653342050886,72.26805091409344,2187909.1462664367,92.37071495459901,-7.629285045400987,139.97404346236772,8907.849609,0.0,0.0
2017-02-22,8935.605639166124,8934.233882383012,8964.834490393101,8909.946902424877,270782.18012508965,81.91928684434951,120.65036514786516,0.04386495942973405,1.9962576093456974,8838.843801473933,68.99145696411804,2458691.3263915265,88.51499494913729,-11.485005050862712,167.91087899814403,8926.900391,0.0,0.0
2017-02-23,8918.814726363888,8938.997217670698,8957.332543090975,8906.728867281383,279411.3537799953,75.42424708479962,120.23065968103765,0.04209059722431213,1.786794257353197,8854.837986451925,68.05829640857428,2179279.972611531,81.91727693262162,-18.082723067378385,157.13028543013309,8939.5,0.0,0.0
2017-02-27,8894.865234540346,8930.252499329783,8941.425009392258,8888.650378753064,269801.6932820894,69.08189956980434,116.62117987146121,0.04155645446102898,0.9145646297597176,8862.84343606961,69.51753873087053,1909478.2793294417,72.5067108989795,-27.493289101020498,122.65076668289896,8896.700195,0.0,0.0
2017-02-28,8904.365097962913,8929.642762808187,8951.526470657456,8887.171011653598,252199.90962351635,71.31056319073863,113.22204741765017,0.03943740525735101,0.29636145089404486,8871.14776844827,70.01698059813043,2161678.188952958,76.23952881041299,-23.760471189587005,112.87482386483617,8879.599609,0.0,0.0
2017-03-01,8920.886148076113,8928.566107665103,8963.776562010384,8888.42302341208,229060.9829594586,74.47389382279007,110.58654824016048,0.034462483939505004,0.03608535747654518,8881.09544437384,68.90164766205284,2390739.171912417,81.28133145654849,-18.718668543451518,106.79986773055562,8945.799805,0.0,0.0
2017-03-02,8913.288894490515,8914.480416211041,8949.647069198585,8875.541073014983,210650.54867049705,71.13470002467447,106.65540417415832,0.031422419870005554,-0.2497507788144837,8887.534134397174,68.33615031114459,2180088.6232419196,78.04547626356685,-21.95452373643315,83.51147024538935,8899.75,0.0,0.0
2017-03-03,8907.262960786426,8907.233295198135,8936.507089508415,8869.710302147952,195825.29913719743,67.89963288789866,101.87930053153286,0.03093816699184454,-0.1295213089617775,8891.479899675025,68.54251939883943,1984263.3241047221,75.47888444861076,-24.521115551389247,66.73303724269879,8897.549805,0.0,0.0
2017-03-06,8936.965490585479,8940.077099003875,8960.769675238087,8904.543511003794,186597.7584376642,72.66749700390322,99.34575389485326,0.03159665618918576,0.4733096560209704,8900.577017857117,68.15449356626921,2170861.0825423864,88.12991474686967,-11.870085253130322,86.81642785812619,8963.450195,0.0,0.0
2017-03-07,8962.602477291577,8970.484477891496,8984.160681345445,8935.955765411276,179803.07422957476,78.24769160889416,98.2737518638096,0.03273284469996048,0.6540317999987222,8912.982109744009,66.95139612182629,2350664.156771961,91.5161813540146,-8.483818645985394,102.44755208465043,8946.900391,0.0,0.0
2017-03-08,8928.886623631188,8936.60430473221,8953.130700807149,8900.34735912265,160954.6872862772,74.41978129384685,93.62435166870091,0.03222440038577493,0.08968252057335313,8916.163012521445,66.15997094580429,2189709.469485684,78.24795236635927,-21.752047633640725,64.11185293607387,8924.299805,0.0,0.0
2017-03-09,8905.290463342208,8911.245525323395,8933.990463845339,8873.988542500896,154294.8329143762,69.520047346695,87.03240024869956,0.030657120249094623,-0.08973602497336364,8913.988502685599,64.60911685077073,2035414.6365713077,63.541549852867654,-36.458450147132346,36.118424705612306,8927.0,0.0,0.0
2017-03-10,8967.925994745281,8976.462800985917,9001.487951704306,8940.324048070965,198309.06968069024,70.37971012059506,85.87251032787572,0.030625965560729856,0.681051342325012,8924.776001097536,65.19896143320355,2233723.706251998,81.26430142403265,-18.735698575967344,101.83436385303584,8934.549805,0.0,0.0
2017-03-14,9053.952786563535,9064.109870289845,9089.514233017617,9031.67035475058,246427.60135440194,72.02865435031366,90.84769665657404,0.03401731685440053,1.3090270528771208,8950.611358190738,67.80037638389058,2480151.3076064,83.82128731120467,-16.178712688795333,190.16104893942864,9087.0,0.0,0.0
2017-03-15,9109.075102214214,9107.678555670636,9134.770674731193,9090.112189624871,235679.1295503636,73.07452330639171,98.10755503829569,0.0386199938551606,1.6342644370734183,8982.304106995434,68.86924357479724,2715830.4371567634,90.30576609149314,-9.694233908506867,236.46010022877383,9084.799805,0.0,0.0
2017-03-16,9142.92066595455,9135.599473112154,9160.881464894464,9126.103986493503,222009.97949216384,74.0691059858544,105.37737446721258,0.04259556006821992,2.3970966520831416,9014.427418787258,68.64915605422773,2937840.416648927,93.83153236381789,-6.168467636182109,232.16343071656365,9153.700195,0.0,0.0
2017-03-17,9155.592490279667,9178.488025990106,9188.661825648996,9140.121872177686,276506.44686676445,77.75516890606737,110.88307796062327,0.044553731949120906,2.8107115424006013,9042.66043308574,68.50174731577901,3214346.863515692,89.63186160506886,-10.368138394931142,198.24037526624457,9160.049805,0.0,0.0
2017-03-20,9143.279462136506,9192.702934094548,9191.926730216097,9127.060527179165,322340.6802684138,79.93586761709307,112.95080263537056,0.044162974757366705,1.955340259207894,9062.784238895894,69.36543105847457,2892006.183247278,84.90230049061861,-15.097699509381393,156.6305606869736,9126.849609,0.0,0.0
2017-03-21,9098.647213501614,9121.65766666523,9137.167778710405,9077.415219138353,275160.6245710657,71.58483574246303,109.72321891240063,0.04298542322338123,0.4936454606258467,9069.95683381704,69.47320134378138,2616845.558676212,71.05066390508314,-28.94933609491686,97.06310361255525,9121.5,0.0,0.0
2017-03-22,9057.235697714494,9046.179169373876,9081.458016456618,9031.221534247243,210074.4657486222,64.35459268983084,102.64059543232543,0.042213077122946335,-0.5690962465236371,9067.41260659653,68.90692567635766,2406771.09292759,58.19858307375999,-41.80141692624001,51.22586834630263,9030.450195,0.0,0.0
2017-03-23,9066.88223813254,9059.074054859208,9093.891807537375,9041.671007687764,200738.04355079704,66.10051095010637,96.69136264872395,0.042170275257014084,-0.8316645260321831,9067.306532903733,67.34369736678686,2607509.136478387,61.192390830826625,-38.807609169173375,52.73762106565035,9086.299805,0.0,0.0
2017-03-24,9091.074331689977,9095.368094209654,9122.942149242583,9068.128764961355,207767.46424033438,68.56121862996272,92.85824057898753,0.042638150234149505,-0.7046857825770192,9072.060092660982,66.57677763461392,2815276.6007187213,68.27924344323797,-31.720756556762023,65.34282266321044,9108.0,0.0,0.0
2017-03-27,9087.731328509788,9094.736282336744,9114.58957569885,9064.881887457785,191460.8098529201,66.08033580663461,88.53019037802187,0.04239459108129583,-0.6075296490362203,9075.194339830743,66.11117220652626,2623815.7908658013,67.22778019995384,-32.77221980004615,55.46084622154259,9045.200195,0.0,0.0
2017-03-28,9089.446074883004,9093.297331319283,9109.026239967228,9065.14193133318,188236.728450671,64.25634355035828,84.26716568193297,0.041136256098595725,-0.10112644663214931,9078.044686841196,65.80255739937469,2812052.519316472,67.7671134538605,-32.2328865461395,49.27332465540629,9100.799805,0.0,0.0
2017-03-29,9124.336307665395,9110.898898930416,9138.944724098492,9097.031490981268,250878.03524641946,71.90935618357904,82.75014592054868,0.04034381455661678,0.7408508753706577,9087.303011006037,64.89138104555761,3062930.5545628914,78.74101785745619,-21.25898214254381,68.3836649114091,9143.799805,0.0,0.0
2017-03-30,9168.618405780537,9138.960131970347,9179.398681795832,9136.888021052286,298042.8748286255,78.21002868863926,84.15105113183381,0.04062854400202424,1.122063405876439,9103.566089960937,64.53855624455718,3360973.429391517,90.7360588381505,-9.2639411618495,95.09858112852277,9173.75,0.0,0.0
2017-03-31,9203.704905944229,9179.663953033229,9212.192523564643,9165.905557785907,222797.63392462747,76.84317535523266,87.08856319211918,0.040978915367114094,1.238913797697605,9123.593853157596,60.97351891717413,3583771.0633161445,95.3099567768135,-4.690043223186506,116.39177749867545,9173.75,0.0,0.0
2017-04-03,9230.61991311604,9219.4887332171,9239.696498982756,9188.686486803997,135582.17902392117,73.24159393146466,90.5446365955977,0.040969380318349236,1.5723240426132046,9144.999065149284,55.932217053347166,3719353.2423400655,95.64619863194045,-4.353801368059544,131.41222649908266,9237.849609,0.0,0.0
2017-04-05,9250.664983802453,9246.107220242466,9263.222485189972,9209.26114115381,160235.78704511476,70.52089884432954,93.81957568047983,0.041652297869533124,1.7736934417263095,9166.13224887992,54.013892472526095,3879589.02938518,94.58730607073308,-5.412693929266927,142.54661668767773,9265.150391,0.0,0.0
2017-04-06,9254.317073715276,9255.146892639134,9272.958765127616,9217.01218549713,205290.64751990818,67.69342812894917,95.60757700007889,0.04223882196024968,1.4245503636322931,9183.769213846992,54.30962225468583,4084879.6769050886,92.28844835177034,-7.711551648229653,136.08801764424985,9261.950195,0.0,0.0
2017-04-07,9222.985246691316,9230.880452920612,9253.302452451302,9197.355950791434,180893.01110974693,60.10519469097684,93.41948269301065,0.0394026378053319,0.5929665572787179,9191.612420415857,54.91113435843805,3903986.6657953416,79.32733892321706,-20.672661076782944,104.60888084889007,9198.299805,0.0,0.0
2017-04-10,9189.664943311534,9203.113613554833,9229.36621895222,9172.116835982793,149612.70643724853,56.54305878216097,87.98252440283795,0.032920625750370136,-0.15254685777275068,9191.222924994992,54.36707578218765,3754373.959358093,65.54365187656981,-34.45634812343019,69.55285290476239,9181.450195,0.0,0.0
2017-04-11,9201.641039336237,9214.026041252982,9234.165416889484,9168.497614862763,176701.0717766465,66.00241541732359,83.67550748341819,0.0285521955040699,-0.3139428776460118,9193.306547863242,54.353044284228154,3931075.0311347395,70.49783124773532,-29.502168752264676,68.08488518554162,9237.0,0.0,0.0
2017-04-12,9212.809771170663,9225.821349419162,9239.092187204176,9165.662080765,195506.5744239625,76.67920108528992,80.2384499580312,0.027518765450586572,-0.40921612336056734,9197.207192524726,54.781931940285695,4126581.605558702,73.99387039644972,-26.006129603550278,67.16276358601642,9203.450195,0.0,0.0
2017-04-13,9170.71070457352,9199.91519328962,9215.922135857241,9143.308767032286,122461.02529984443,66.02207740994925,73.27287023144163,0.027130989486266414,-0.9034309984820021,9191.907894934484,56.2385440099532,4004120.5802588575,50.86044076634974,-49.13955923365026,25.64930490031344,9150.799805,0.0,0.0
2017-04-17,9121.490594244999,9163.707229288804,9185.135521552187,9116.626518514382,57273.48059088288,54.357070392145516,63.05409816609426,0.02733490588370178,-1.1004533752531853,9177.824434796587,57.127764861936285,3946847.0996679747,27.205669087864052,-72.79433091213595,-21.589996631497694,9139.299805,0.0,0.0
2017-04-18,9110.515435827236,9138.424263103498,9162.563542046384,9099.8346580967,117138.42566257546,53.193940853797244,53.45386128195787,0.027718249183416893,-0.8612882838770486,9164.362635002717,58.05785026969469,3829708.6740053995,21.83341150262001,-78.16658849737999,-40.28680972052569,9105.150391,0.0,0.0
2017-04-19,9115.959920849651,9123.217975447202,9150.265687914261,9089.862149356086,194808.9439760709,53.67832233253675,45.757465248801964,0.0279641548680723,-0.9311504124134617,9154.682092172105,59.237795264275256,4024517.61798147,14.253552084288819,-85.74644791571119,-43.75026000401255,9103.5,0.0,0.0
2017-04-20,9111.50506488507,9119.35829159645,9147.868697596374,9076.421194870367,182135.9201037928,48.05570380413054,38.850699615977646,0.02773624579871757,-1.099607055847418,9146.046686714699,60.80557051502664,3842381.697877677,17.850973719061347,-82.14902628093866,-53.05378449580002,9136.400391,0.0,0.0
2017-04-21,9131.740545917588,9138.122701153537,9169.942309617756,9087.267200357008,151467.88088992712,43.97272436810442,34.61089939210251,0.02601346568560422,-0.4249415330100481,9143.185458555277,62.77790873862029,3993849.578767604,28.146959878873663,-71.85304012112634,-37.95399946320891,9119.400391,0.0,0.0
2017-04-24,9220.079042900024,9189.792692301009,9237.86013623391,9157.430168002462,157295.8596959883,52.2793980360457,37.94163801425202,0.02489501719890484,1.0808370368460274,9158.564175424228,67.05166763416219,4151145.4384635924,73.09434417125588,-26.90565582874412,57.800713815993255,9217.950195,0.0,0.0
2017-04-25,9311.569300063084,9254.241346273355,9311.771463231771,9239.80591268189,171414.42837369783,59.55150431683587,47.417175819378826,0.027423047732864456,2.2068330343330667,9189.165200352,69.95755393080422,4322559.86683729,99.91410115225486,-0.08589884774514298,156.21970701260943,9306.599609,0.0,0.0
2017-04-26,9340.843011894794,9319.56063850247,9352.458960789647,9293.130654051756,192640.4987014495,60.41363206544914,56.635888424565564,0.030145419008519615,2.466916188725232,9219.500762660558,70.34090840949908,4515200.36553874,95.79189867148497,-4.208101328515022,188.402086069426,9351.849609,0.0,0.0
2017-04-27,9339.071939280624,9365.014765063694,9368.893752031789,9318.779476767084,205716.974352333,59.83007811955336,63.0718211297808,0.03162145892571289,2.4975772144667507,9243.414997984572,69.92431524051464,4309483.391186407,89.80355181333978,-10.196448186660215,185.5496026643696,9342.150391,0.0,0.0
2017-04-28,9320.660639829106,9352.843220751176,9355.796929693268,9297.86598320281,166516.5331886442,61.67865478144337,65.92674370748136,0.03255661949115069,2.068828970354142,9258.86412635348,69.99358835241583,4142966.8579977625,83.50849985010329,-16.491500149896712,141.82619642473747,9304.049805,0.0,0.0
2017-05-02,9301.069562848843,9327.925991453292,9337.34655745599,9268.62162810133,134573.92198682664,63.77236333471228,65.84938353252619,0.0333333252543328,0.8784145946252542,9267.305213652551,70.81327023707543,4008392.936010936,76.81006729615589,-23.189932703844114,100.16796765995703,9313.799805,0.0,0.0
2017-05-03,9320.758060658027,9349.896671749397,9356.002633095457,9289.052339287668,193199.20747870632,64.4502566992655,66.60894580151216,0.03471630149981163,0.09868111699369297,9277.995783053648,70.90487679286603,4201592.143489642,83.54180924154375,-16.458190758456258,107.16182927189361,9311.950195,0.0,0.0
2017-05-04,9342.634765872628,9372.9876893108,9376.632810606035,9315.285754189816,254270.2845106058,65.35045169303122,68.1901184134058,0.036556857780295125,0.019181930105793832,9290.923579617443,70.04180179122626,4455862.428000248,88.6753066998773,-11.3246933001227,113.39311890136756,9359.900391,0.0,0.0
2017-05-05,9310.687479855937,9348.909399812612,9353.54547167964,9295.851152656684,221916.83315802607,66.95789951698998,66.10333204915696,0.03734176343141598,-0.3039323351317291,9294.876359665142,68.9761553767977,4233945.594842222,78.03371778653538,-21.966282213464627,80.14672895315435,9285.299805,0.0,0.0
2017-05-08,9285.641657361764,9323.712713546101,9333.692637454898,9278.748796293183,167988.3125893092,71.12385928827432,61.717113792170494,0.03763797062941922,-0.3757135231133524,9293.029419204468,68.00721524279132,4065957.2822529124,69.69099512645529,-30.309004873544712,56.588042056799644,9314.049805,0.0,0.0
2017-05-09,9340.721211551629,9336.33404809781,9368.13175890085,9312.649159661025,154413.3333078101,76.60424351910711,61.9710996653248,0.03897281546525589,0.426312785157168,9302.5677776739,69.41873078489152,4220370.615560723,88.03790487373197,-11.962095126268025,82.69477478775914,9316.849609,0.0,0.0
2017-05-10,9407.037357382973,9366.419431964501,9413.761147893803,9357.708049874554,152829.51120051192,79.48991743764842,66.75404496371084,0.04173413261806718,0.925668236032462,9323.461693615714,70.32133062660576,4373200.126761234,98.00682058245164,-1.9931794175483595,111.98459485155435,9407.299805,0.0,0.0
2017-05-11,9404.854156226875,9404.392859136791,9425.797212360067,9372.48909993282,151731.78899121212,79.85749843421576,69.56647842476559,0.043894301676114626,0.6659726288511747,9339.740186137948,69.02565989098002,4221468.337770022,93.81353044320257,-6.186469556797434,106.75983019007366,9422.400391,0.0,0.0
2017-05-12,9399.284913260304,9441.427640960455,9436.068862555563,9386.503703928493,155767.4011639848,78.06905834019877,70.53290145903156,0.04550118873735377,0.9515670415965793,9351.649131562419,66.6606634171459,4065700.9366060374,86.79869306944055,-13.201306930559452,102.04538461119728,9400.900391,0.0,0.0
2017-05-15,9463.270782541324,9461.044969403762,9475.62591255828,9432.786465232879,156290.46661171346,76.88807441410985,75.59056262272316,0.04783990916930627,1.9129440025152489,9373.9734617582,64.53362120154972,4221991.403217751,94.76077939808637,-5.23922060191363,130.44770534979793,9445.400391,0.0,0.0
2017-05-16,9520.74204832057,9470.126297130157,9511.983183762874,9470.122750849052,162586.32928722366,75.00805484423806,83.27628915076457,0.04982023418939543,1.9272691336329695,9403.327179070675,61.46361983653566,4384577.732504974,103.59911594659494,3.5991159465949347,156.01259579404416,9512.25,0.0,0.0
2017-05-17,9493.90581981314,9472.894519680682,9514.35227955377,9452.901568424164,192105.7773170294,68.40700444103416,86.20807046244772,0.04878993870070311,0.9234412401051051,9421.442907219169,62.07163220500102,4192471.9551879447,91.67932058138594,-8.320679418614068,139.08248766583563,9525.75,0.0,0.0
2017-05-18,9444.207805556316,9471.459645906885,9502.93392248898,9420.131549170643,220709.1672804861,61.336620517216176,83.55810801136977,0.04517937339154079,0.4184397618052005,9425.995886886598,64.40649635168913,3971762.787907459,71.45473160029043,-28.545268399709578,104.74400587121947,9429.450195,0.0,0.0
2017-05-19,9433.992230506588,9481.940495149694,9502.112431322043,9418.536790294498,218570.3054509918,62.44022773396629,79.7147797849193,0.03954382382369292,0.36925486956267406,9427.595155610597,66.23826024719529,3753192.482456467,67.29750701746102,-32.70249298253898,90.18823747160702,9427.900391,0.0,0.0
2017-05-22,9429.931900867537,9481.791001987609,9495.985889970007,9414.993761949243,210803.11584219485,64.64432156204194,75.4712937128188,0.032903661151898654,-0.35229766155790987,9428.062504661986,67.11448872334547,3542389.3666142724,64.16845051783035,-35.83154948216965,76.54103591202075,9438.25,0.0,0.0
2017-05-23,9388.336372286354,9432.66816743403,9453.538349124627,9365.218073714663,225523.47822000043,57.31555805840667,67.96839159044794,0.029159373045838304,-1.3907075242897804,9420.11727818686,68.64091598064364,3316865.888394272,46.513563584271346,-53.486436415728654,24.173948836940383,9386.150391,0.0,0.0
2017-05-24,9377.161587262259,9393.128614820858,9433.961072228842,9335.119720057426,241356.79251421042,53.82628989407454,60.4240450642701,0.028336462651120643,-1.2296754862181625,9411.52614000194,71.31907996315762,3075509.0958800614,41.77051612612506,-58.22948387387494,-4.1578553926141995,9360.549805,0.0,0.0
2017-05-25,9481.850275801353,9425.371006901076,9513.790880997432,9396.941793110354,234514.9692768485,66.33481388838372,62.17587356608965,0.029461034111162784,0.3985773187126451,9425.590967161825,76.95729244260176,3310024.06515691,86.20478640527199,-13.795213594728015,86.82280848841033,9509.75,0.0,0.0
2017-05-26,9599.80839337821,9487.686141171385,9609.86203990212,9486.00092804603,229150.6648939682,75.46612835695896,72.24959617545755,0.035017926712415305,1.7576457433940318,9460.434452405101,82.17642979539116,3539174.730050878,96.61735840123958,-3.382641598760416,178.16471103063859,9595.099609,0.0,0.0
2017-05-29,9623.008113638869,9552.253247011879,9637.695253129283,9545.792676213598,250062.24846121232,74.12903608099396,81.16944660330046,0.039650833074121254,2.0474825778282524,9492.949184651856,82.84874946514823,3789236.9785120906,95.14595931095135,-4.854040689048643,182.4581327363402,9604.900391,0.0,0.0
2017-05-30,9614.138032868908,9606.793820932506,9639.914318169645,9587.015375853978,269168.56395714637,69.63014840774866,86.52534067647503,0.04186399457428408,2.405129637760983,9517.186954295266,81.4101070346834,3520068.4145549443,91.54306360401874,-8.456936395981256,168.3187197931299,9624.549805,0.0,0.0
2017-05-31,9618.316853913673,9618.676338442952,9640.198508183768,9601.05304770412,268550.96259931655,70.15692008126358,90.0688634590133,0.04363764461102398,2.571729882302498,9537.412934218948,80.39848903842643,3788619.377154261,92.82753992682267,-7.172460073177333,155.0155383611932,9621.25,0.0,0.0
2017-06-01,9624.779264450372,9618.681031018863,9641.953065604732,9603.723756285342,246109.69360782273,71.25719193409725,92.3342218817761,0.045226494818375824,1.5073955450845666,9554.886200265233,79.5887855164492,4034729.0707620834,94.40288958042453,-5.597110419575472,137.7348606800832,9616.099609,0.0,0.0
2017-06-02,9645.782005878167,9645.261793640222,9668.077776569226,9622.844638875702,179244.44731854214,68.72246768476857,94.73226586670717,0.04561524092553328,0.4789013552777499,9573.06536138782,77.36679540184547,4213973.518080626,93.30372992783605,-6.696270072163948,133.92855840018422,9653.5,0.0,0.0
2017-06-05,9666.337656090009,9673.017342420548,9695.947104906412,9640.694694122141,118863.56486905781,66.15945361425156,97.1712722436896,0.04446838614042639,0.45027024750947664,9591.719820328259,77.83393894203982,4332837.082949683,91.79401285498447,-8.205987145015532,131.61539231123052,9675.099609,0.0,0.0
2017-06-06,9660.60879019518,9683.019707438933,9697.889602422241,9641.001475674891,131918.60536349373,69.41163405745583,97.51780620277714,0.04397574224884711,0.48335854100904907,9605.497614301643,77.05162800282154,4200918.477586189,89.72328904923516,-10.276710950764839,113.59706448585729,9637.150391,0.0,0.0
2017-06-07,9648.595532311918,9681.925799809092,9689.388286783505,9633.92649955786,163890.2167690971,76.08952526166942,95.71967057088659,0.044271187255920774,0.3148022555102603,9614.117197903699,75.09872899620066,4037028.2608170924,86.41175232381848,-13.588247676181522,94.36260924271485,9663.900391,0.0,0.0
2017-06-08,9652.391605526536,9668.817722352927,9681.881801373253,9624.701727003558,162927.3056672502,78.34256913681693,93.52287304654601,0.043979401134970536,0.2868880450916045,9621.772079428267,73.21333137778285,4199955.566484342,87.45816587663954,-12.541834123360463,82.1210525845768,9647.25,0.0,0.0
2017-06-09,9653.274485262868,9650.225263504475,9671.31998838938,9613.202680654571,153433.48618647206,79.22508899260048,90.80637681075495,0.04287340390624318,0.07767622552670161,9628.072560595188,71.57941564307177,4353389.052670814,87.70153771626855,-12.298462283731455,70.30106622268963,9668.25,0.0,0.0
2017-06-12,9636.035397268692,9636.848322294896,9660.699721023077,9605.792448562564,141366.81631655496,84.61889698067883,86.2680393864739,0.0425854304021788,-0.31348231253049974,9629.66512792989,69.19277257525378,4212022.236354259,82.94946516774326,-17.050534832256744,56.53418448909427,9616.400391,0.0,0.0
2017-06-13,9614.12988031601,9626.022265059795,9648.684429207578,9596.785990498367,136521.7094970148,82.15467100400464,79.98180171155036,0.042654227473391246,-0.48111781450401736,9626.558078407113,65.83970732795349,4075500.526857244,72.16802398470786,-27.831976015292142,42.04134540713465,9606.900391,0.0,0.0
2017-06-14,9591.08495943864,9613.680243220635,9625.597064352261,9571.6980834482,166948.8948166996,69.04117108843647,72.30687193372614,0.0420997566149947,-0.5960512354433622,9619.463454613418,59.93039926858832,3908551.6320405444,49.59398217104866,-50.40601782895134,20.529546929793227,9618.150391,0.0,0.0
2017-06-15,9581.523045690816,9607.938812316916,9611.865855562497,9556.154333726272,196767.4315972066,44.876387347406286,64.70696663009221,0.04020765631738457,-0.734207259008679,9611.8753728289,54.766096249692445,3711784.2004433377,23.49184192467103,-76.50815807532898,5.455901347363436,9578.049805,0.0,0.0
2017-06-16,9609.262034671427,9615.76086069235,9634.291051083097,9579.927126345832,182720.25931091091,46.24385503241715,60.22802038062582,0.03770363325124317,-0.45593286152416646,9611.352705197405,52.08476395123385,3894504.4597542486,37.4696442415288,-62.5303557584712,23.021547677971675,9588.049805,0.0,0.0
